Date,Zone,District,Latitude,Longitude,Rainfall_Observed_mm,Tmax_C,Tmin_C,Relative_Humidity_pct,Solar_Radiation_MJm2,MJO_Phase,MJO_Amplitude,Nino34_Anomaly,Dry_Spell_Days_Streak,Target_Crops,Rolling_Rainfall_7d_mm,Rolling_Rainfall_30d_mm,Drought_Stress_Index
2024-12-28,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,30.27,12.38,47.9,21.15,4,1.407,0.964,13,Pulses_Arhar,0.0,14.62,0.284
2024-12-29,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,26.5,13.45,43.0,21.89,4,0.986,0.948,14,Pulses_Arhar,0.0,14.62,0.135
2024-12-30,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,26.31,14.45,39.8,22.2,7,0.346,0.962,15,Pulses_Arhar,0.0,14.62,0.165
2024-12-31,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,29.08,11.37,52.4,22.28,7,1.196,0.95,16,Pulses_Arhar,0.0,14.62,0.344
2025-01-01,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,28.58,11.84,41.5,24.73,5,2.023,-0.307,17,Pulses_Arhar,0.0,14.62,0.359
2025-01-02,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,27.33,12.39,44.1,20.8,3,0.695,-0.19,18,Pulses_Arhar,0.0,14.62,0.336
2025-01-03,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,29.21,12.14,49.9,21.92,7,0.929,-0.134,19,Pulses_Arhar,0.0,14.62,0.471
2025-01-04,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,27.18,14.68,49.0,21.81,8,1.577,-0.161,20,Pulses_Arhar,0.0,14.62,0.409
2025-01-05,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,28.24,12.91,41.8,19.57,7,0.386,-0.17,21,Pulses_Arhar,0.0,14.62,0.502
2025-01-06,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,28.53,12.69,48.2,22.29,6,1.698,-0.176,22,Pulses_Arhar,0.0,14.62,0.556
2025-01-07,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,26.58,12.55,46.1,18.68,8,0.551,-0.099,23,Pulses_Arhar,0.0,14.62,0.499
2025-01-08,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,25.73,12.06,39.3,21.64,5,0.586,-0.153,24,Pulses_Arhar,0.0,14.62,0.496
2025-01-09,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,25.85,13.12,36.7,22.85,7,0.564,-0.132,25,Pulses_Arhar,0.0,14.62,0.542
2025-01-10,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,28.98,12.89,48.2,23.68,1,1.857,-0.09,26,Pulses_Arhar,0.0,14.62,0.739
2025-01-11,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,27.54,11.91,52.7,22.44,8,0.322,-0.176,27,Pulses_Arhar,0.0,14.62,0.707
2025-01-12,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,27.06,11.33,42.2,21.89,2,1.4,-0.182,28,Pulses_Arhar,0.0,14.62,0.723
2025-01-13,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,24.49,12.74,40.9,22.8,5,1.875,-0.13,29,Pulses_Arhar,0.0,14.62,0.634
2025-01-14,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,26.86,14.23,40.0,20.73,7,1.397,-0.103,30,Pulses_Arhar,0.0,0.0,0.793
2025-01-15,Red_Laterite_Zone,Jhargram,22.45,86.98,5.97,28.53,13.04,49.5,18.25,7,1.789,-0.123,0,Pulses_Arhar,5.97,5.97,0.0
2025-01-16,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,26.71,11.34,52.6,21.0,8,0.576,-0.049,1,Pulses_Arhar,5.97,5.97,0.0
2025-01-17,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,26.42,11.58,47.5,22.2,1,2.169,-0.065,2,Pulses_Arhar,5.97,5.97,0.0
2025-01-18,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,29.43,12.69,41.8,23.67,2,1.162,-0.163,3,Pulses_Arhar,5.97,5.97,0.0
2025-01-19,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,28.1,12.71,47.5,23.14,8,0.501,-0.057,4,Pulses_Arhar,5.97,5.97,0.0
2025-01-20,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,29.26,13.38,41.5,24.53,8,1.577,-0.138,5,Pulses_Arhar,5.97,5.97,0.0
2025-01-21,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,28.96,11.38,52.8,22.04,8,0.397,-0.08,6,Pulses_Arhar,5.97,5.97,0.0
2025-01-22,Red_Laterite_Zone,Jhargram,22.45,86.98,12.32,25.17,14.36,47.0,18.08,5,1.985,-0.062,0,Pulses_Arhar,12.32,18.29,0.0
2025-01-23,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,28.38,12.8,42.3,19.67,8,1.893,-0.041,1,Pulses_Arhar,12.32,18.29,0.0
2025-01-24,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,29.23,13.47,38.9,21.67,1,1.857,-0.135,2,Pulses_Arhar,12.32,18.29,0.0
2025-01-25,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,26.38,11.64,41.8,22.01,5,0.433,0.01,3,Pulses_Arhar,12.32,18.29,0.0
2025-01-26,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,28.3,12.73,41.8,21.68,8,1.464,-0.028,4,Pulses_Arhar,12.32,18.29,0.0
2025-01-27,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,26.1,12.7,43.0,20.48,6,1.75,-0.079,5,Pulses_Arhar,12.32,18.29,0.0
2025-01-28,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,26.85,11.85,48.3,21.79,3,1.283,-0.081,6,Pulses_Arhar,12.32,18.29,0.0
2025-01-29,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,29.04,13.49,45.9,20.11,8,1.792,0.026,7,Pulses_Arhar,0.0,18.29,0.0
2025-01-30,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,26.59,13.38,46.5,22.24,1,1.5,0.005,8,Pulses_Arhar,0.0,18.29,0.0
2025-01-31,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,28.97,12.6,51.9,20.16,2,0.354,-0.095,9,Pulses_Arhar,0.0,18.29,0.058
2025-02-01,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,28.72,13.35,42.3,23.61,8,1.15,-0.03,10,Pulses_Arhar,0.0,18.29,0.086
2025-02-02,Red_Laterite_Zone,Jhargram,22.45,86.98,35.87,21.24,14.15,60.4,13.47,4,1.825,0.053,0,Maize,35.87,54.16,0.0
2025-02-03,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,27.04,14.8,45.9,21.01,6,0.469,0.056,1,Maize,35.87,54.16,0.0
2025-02-04,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,28.07,14.27,47.7,21.7,4,1.183,-0.044,2,Maize,35.87,54.16,0.0
2025-02-05,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,28.41,11.46,45.1,21.22,1,2.004,-0.097,3,Maize,35.87,54.16,0.0
2025-02-06,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,29.19,13.07,47.0,22.92,3,0.971,-0.108,4,Maize,35.87,54.16,0.0
2025-02-07,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,28.59,14.38,47.4,20.11,5,0.351,-0.016,5,Maize,35.87,54.16,0.0
2025-02-08,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,27.69,12.07,45.4,21.4,3,1.445,0.092,6,Maize,35.87,54.16,0.0
2025-02-09,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,28.81,14.94,45.3,21.32,5,1.206,0.083,7,Pulses_Arhar,0.0,54.16,0.0
2025-02-10,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,28.65,13.52,48.5,21.9,7,0.457,0.083,8,Pulses_Arhar,0.0,54.16,0.002
2025-02-11,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,30.14,12.41,45.0,20.99,1,1.85,0.071,9,Pulses_Arhar,0.0,54.16,0.117
2025-02-12,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,30.65,13.74,46.1,21.56,3,2.07,0.029,10,Pulses_Arhar,0.0,54.16,0.182
2025-02-13,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,29.54,13.76,36.3,21.49,4,1.125,0.023,11,Pulses_Arhar,0.0,54.16,0.167
2025-02-14,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,28.08,13.19,46.0,21.56,3,0.587,0.062,12,Pulses_Arhar,0.0,48.19,0.134
2025-02-15,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,29.74,13.52,49.6,21.19,8,1.434,0.084,13,Pulses_Arhar,0.0,48.19,0.257
2025-02-16,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,29.48,15.21,46.6,21.91,2,1.656,0.085,14,Pulses_Arhar,0.0,48.19,0.284
2025-02-17,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,30.38,14.25,49.8,21.83,4,0.346,0.034,15,Pulses_Arhar,0.0,48.19,0.369
2025-02-18,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,30.36,14.98,37.6,22.62,3,1.291,0.026,16,Pulses_Arhar,0.0,48.19,0.408
2025-02-19,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,29.83,14.0,48.5,21.78,4,1.174,0.038,17,Pulses_Arhar,0.0,48.19,0.421
2025-02-20,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,28.58,15.55,48.6,20.63,8,1.48,0.027,18,Pulses_Arhar,0.0,48.19,0.399
2025-02-21,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,30.2,12.36,48.4,23.28,5,1.411,0.05,19,Pulses_Arhar,0.0,35.87,0.52
2025-02-22,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,28.97,14.53,46.5,21.98,8,1.899,0.06,20,Pulses_Arhar,0.0,35.87,0.498
2025-02-23,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,31.55,13.29,47.1,22.71,3,1.417,0.093,21,Pulses_Arhar,0.0,35.87,0.668
2025-02-24,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,27.96,14.75,49.0,23.98,4,1.809,0.037,22,Pulses_Arhar,0.0,35.87,0.528
2025-02-25,Red_Laterite_Zone,Jhargram,22.45,86.98,43.5,26.05,15.76,63.3,13.41,4,1.84,0.146,0,Maize,43.5,79.37,0.0
2025-02-26,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,29.46,14.76,40.9,21.96,8,0.478,0.04,1,Maize,43.5,79.37,0.0
2025-02-27,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,28.78,15.12,49.2,20.71,2,1.924,0.132,2,Maize,43.5,79.37,0.0
2025-02-28,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,31.44,14.75,42.3,22.43,6,1.798,0.098,3,Maize,43.5,79.37,0.0
2025-03-01,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,30.62,12.93,42.2,22.45,6,2.043,0.08,4,Maize,43.5,79.37,0.0
2025-03-02,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,28.5,12.95,35.2,20.51,8,0.374,0.072,5,Maize,43.5,79.37,0.0
2025-03-03,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,30.25,15.51,46.5,22.01,8,1.481,0.099,6,Maize,43.5,79.37,0.0
2025-03-04,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,29.4,14.96,45.9,21.49,1,1.657,0.165,7,Pulses_Arhar,0.0,43.5,0.0
2025-03-05,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,29.95,14.84,38.8,20.39,6,0.641,0.194,8,Pulses_Arhar,0.0,43.5,0.067
2025-03-06,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,29.7,15.72,44.2,22.66,6,0.913,0.137,9,Pulses_Arhar,0.0,43.5,0.095
2025-03-07,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,31.71,15.32,44.7,20.34,8,0.713,0.145,10,Pulses_Arhar,0.0,43.5,0.236
2025-03-08,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,32.29,15.97,50.9,22.03,1,1.462,0.114,11,Pulses_Arhar,0.0,43.5,0.304
2025-03-09,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,31.46,16.66,42.6,21.23,2,1.395,0.201,12,Pulses_Arhar,0.0,43.5,0.303
2025-03-10,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,30.56,19.15,47.4,19.97,6,1.197,0.175,13,Pulses_Arhar,0.0,43.5,0.298
2025-03-11,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,32.49,14.65,43.6,21.82,8,1.593,0.185,14,Pulses_Arhar,0.0,43.5,0.435
2025-03-12,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,29.96,17.79,42.3,20.12,4,1.973,0.126,15,Pulses_Arhar,0.0,43.5,0.348
2025-03-13,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,31.51,14.21,49.3,24.37,3,0.802,0.146,16,Pulses_Arhar,0.0,43.5,0.466
2025-03-14,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,29.36,16.29,48.6,20.83,1,1.315,0.177,17,Pulses_Arhar,0.0,43.5,0.398
2025-03-15,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,30.85,16.08,36.4,21.34,3,0.99,0.08,18,Pulses_Arhar,0.0,43.5,0.513
2025-03-16,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,29.72,15.35,46.2,22.58,2,0.886,0.188,19,Pulses_Arhar,0.0,43.5,0.496
2025-03-17,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,29.94,18.06,46.2,22.83,3,1.478,0.173,20,Pulses_Arhar,0.0,43.5,0.547
2025-03-18,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,34.88,18.28,39.2,22.17,3,0.552,0.118,21,Pulses_Arhar,0.0,43.5,0.834
2025-03-19,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,31.99,15.79,41.9,21.92,7,1.554,0.201,22,Pulses_Arhar,0.0,43.5,0.729
2025-03-20,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,32.88,17.5,52.2,20.99,4,2.175,0.195,23,Pulses_Arhar,0.0,43.5,0.814
2025-03-21,Red_Laterite_Zone,Jhargram,22.45,86.98,4.6,30.69,15.56,45.6,21.99,2,1.058,0.081,0,Pulses_Arhar,4.6,48.1,0.0
2025-03-22,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,32.08,18.88,48.0,21.15,2,0.64,0.055,1,Pulses_Arhar,4.6,48.1,0.0
2025-03-23,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,32.92,15.9,49.8,21.66,1,1.426,0.136,2,Pulses_Arhar,4.6,48.1,0.0
2025-03-24,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,35.28,17.08,48.6,21.31,2,1.595,0.126,3,Pulses_Arhar,4.6,48.1,0.042
2025-03-25,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,31.65,18.7,49.6,21.89,4,0.885,0.17,4,Pulses_Arhar,4.6,48.1,0.0
2025-03-26,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,31.02,18.03,41.9,21.08,3,0.834,0.171,5,Pulses_Arhar,4.6,48.1,0.0
2025-03-27,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,32.74,16.95,45.9,21.65,5,1.67,0.111,6,Pulses_Arhar,4.6,4.6,0.035
2025-03-28,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,32.22,18.62,46.2,23.33,1,1.931,0.239,7,Pulses_Arhar,0.0,4.6,0.141
2025-03-29,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,31.72,19.3,46.5,21.21,1,0.34,0.141,8,Pulses_Arhar,0.0,4.6,0.156
2025-03-30,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,32.93,18.74,46.9,20.99,8,0.668,0.138,9,Pulses_Arhar,0.0,4.6,0.256
2025-03-31,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,34.95,16.99,44.5,22.63,5,1.697,0.118,10,Pulses_Arhar,0.0,4.6,0.398
2025-04-01,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,34.86,21.36,48.7,21.55,3,0.372,0.152,11,Millets_Ragi,0.0,4.6,0.433
2025-04-02,Red_Laterite_Zone,Jhargram,22.45,86.98,3.9,32.15,18.4,46.5,20.2,3,1.419,0.171,0,Millets_Ragi,3.9,8.5,0.0
2025-04-03,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,32.53,18.53,43.8,21.84,5,1.791,0.138,1,Millets_Ragi,3.9,8.5,0.0
2025-04-04,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,35.74,18.58,46.4,21.31,3,1.621,0.177,2,Millets_Ragi,3.9,8.5,0.039
2025-04-05,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,35.37,19.75,45.8,20.9,2,1.213,0.109,3,Millets_Ragi,3.9,8.5,0.06
2025-04-06,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,31.53,19.58,50.2,21.21,6,1.439,0.212,4,Millets_Ragi,3.9,8.5,0.0
2025-04-07,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,36.66,20.78,54.7,21.28,7,0.986,0.174,5,Millets_Ragi,3.9,8.5,0.205
2025-04-08,Red_Laterite_Zone,Jhargram,22.45,86.98,47.74,27.62,23.36,59.7,9.69,4,0.818,0.065,0,Maize,51.64,56.24,0.0
2025-04-09,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,33.48,19.33,44.0,21.41,6,2.005,0.166,1,Maize,47.74,56.24,0.0
2025-04-10,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,34.63,20.29,49.4,20.44,2,0.957,0.154,2,Maize,47.74,56.24,0.0
2025-04-11,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,36.17,20.44,43.8,20.28,2,0.515,0.174,3,Maize,47.74,56.24,0.0
2025-04-12,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,35.92,21.65,48.0,22.84,5,0.617,0.195,4,Maize,47.74,56.24,0.0
2025-04-13,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,34.17,18.75,45.2,22.33,2,0.435,0.079,5,Maize,47.74,56.24,0.0
2025-04-14,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,35.18,19.36,40.7,21.25,5,0.448,0.076,6,Maize,47.74,56.24,0.0
2025-04-15,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,33.68,21.02,50.7,22.82,8,0.702,0.216,7,Millets_Ragi,0.0,56.24,0.214
2025-04-16,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,35.83,22.16,50.1,20.24,8,1.355,0.134,8,Millets_Ragi,0.0,56.24,0.361
2025-04-17,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,34.29,19.78,49.1,20.27,2,0.808,0.112,9,Millets_Ragi,0.0,56.24,0.324
2025-04-18,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,35.8,20.1,47.3,21.54,8,1.748,0.07,10,Millets_Ragi,0.0,56.24,0.44
2025-04-19,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,35.73,21.59,52.3,19.88,3,0.897,0.058,11,Millets_Ragi,0.0,56.24,0.476
2025-04-20,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,35.56,21.12,50.5,19.58,8,0.53,0.139,12,Millets_Ragi,0.0,51.64,0.508
2025-04-21,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,35.89,21.64,56.1,21.25,6,0.415,0.066,13,Millets_Ragi,0.0,51.64,0.564
2025-04-22,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,37.27,18.24,52.4,20.75,2,1.689,0.101,14,Millets_Ragi,0.0,51.64,0.674
2025-04-23,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,37.62,20.43,43.5,18.89,5,1.952,0.109,15,Millets_Ragi,0.0,51.64,0.731
2025-04-24,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,34.92,21.75,56.2,20.04,3,1.806,0.187,16,Millets_Ragi,0.0,51.64,0.636
2025-04-25,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,35.32,23.33,51.3,21.34,4,1.077,0.164,17,Millets_Ragi,0.0,51.64,0.696
2025-04-26,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,34.13,21.86,51.4,20.6,6,1.699,0.057,18,Millets_Ragi,0.0,51.64,0.677
2025-04-27,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,35.06,23.48,53.6,20.24,4,0.577,0.197,19,Millets_Ragi,0.0,51.64,0.763
2025-04-28,Red_Laterite_Zone,Jhargram,22.45,86.98,9.28,34.84,24.16,60.0,16.81,3,1.135,0.153,0,Millets_Ragi,9.28,60.92,0.0
2025-04-29,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,37.41,23.1,53.7,19.95,1,2.013,0.113,1,Millets_Ragi,9.28,60.92,0.0
2025-04-30,Red_Laterite_Zone,Jhargram,22.45,86.98,1.78,38.53,23.75,56.3,19.51,5,0.309,0.098,2,Millets_Ragi,11.06,62.7,0.035
2025-05-01,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,38.79,21.99,50.1,18.73,6,2.047,0.094,3,Millets_Ragi,11.06,62.7,0.088
2025-05-02,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,40.19,23.59,56.7,18.45,2,1.371,0.112,4,Millets_Ragi,11.06,58.8,0.198
2025-05-03,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,37.79,23.72,53.0,20.15,4,0.576,0.182,5,Millets_Ragi,11.06,58.8,0.118
2025-05-04,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,36.28,22.83,52.3,19.81,6,2.159,0.084,6,Millets_Ragi,11.06,58.8,0.083
2025-05-05,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,35.94,22.41,56.1,21.0,4,2.005,0.193,7,Millets_Ragi,1.78,58.8,0.291
2025-05-06,Red_Laterite_Zone,Jhargram,22.45,86.98,14.69,36.69,23.74,57.4,12.64,2,1.765,0.103,0,Maize,16.47,73.49,0.0
2025-05-07,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,38.31,24.81,52.1,19.17,4,1.331,0.057,1,Millets_Ragi,14.69,73.49,0.0
2025-05-08,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,36.2,24.43,59.6,19.47,8,2.197,0.13,2,Millets_Ragi,14.69,25.75,0.0
2025-05-09,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,37.64,24.45,57.9,21.07,1,0.541,-0.005,3,Millets_Ragi,14.69,25.75,0.0
2025-05-10,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,40.03,22.62,52.5,19.58,4,0.452,0.125,4,Millets_Ragi,14.69,25.75,0.118
2025-05-11,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,37.87,23.84,50.1,20.91,2,2.166,0.085,5,Millets_Ragi,14.69,25.75,0.05
2025-05-12,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,42.36,24.78,53.8,19.41,1,1.784,0.104,6,Millets_Ragi,14.69,25.75,0.314
2025-05-13,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,41.0,23.9,59.8,19.8,1,0.688,0.079,7,Millets_Ragi,0.0,25.75,0.58
2025-05-14,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,40.16,25.55,54.1,17.7,4,0.876,-0.045,8,Millets_Ragi,0.0,25.75,0.578
2025-05-15,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,38.71,23.49,59.4,19.89,6,0.927,-0.003,9,Millets_Ragi,0.0,25.75,0.546
2025-05-16,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,39.37,24.25,58.4,17.33,8,1.734,0.035,10,Millets_Ragi,0.0,25.75,0.618
2025-05-17,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,39.27,24.33,63.3,19.88,5,0.834,0.118,11,Millets_Ragi,0.0,25.75,0.654
2025-05-18,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,39.57,23.3,56.0,17.51,4,0.417,-0.001,12,Millets_Ragi,0.0,25.75,0.708
2025-05-19,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,40.03,25.43,58.4,19.45,1,1.544,0.097,13,Millets_Ragi,0.0,25.75,0.772
2025-05-20,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,40.14,22.81,65.7,19.64,1,0.904,0.056,14,Millets_Ragi,0.0,25.75,0.817
2025-05-21,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,38.66,27.42,61.6,19.54,4,1.589,0.099,15,Millets_Ragi,0.0,25.75,0.783
2025-05-22,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,41.15,27.06,59.0,19.31,1,0.887,0.059,16,Millets_Ragi,0.0,25.75,0.948
2025-05-23,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,39.02,25.23,60.2,19.25,8,1.23,-0.002,17,Millets_Ragi,0.0,25.75,0.881
2025-05-24,Red_Laterite_Zone,Jhargram,22.45,86.98,7.1,42.16,25.92,65.6,16.14,1,2.159,0.006,0,Millets_Ragi,7.1,32.85,0.216
2025-05-25,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,36.32,26.66,59.2,18.45,4,0.591,0.059,1,Millets_Ragi,7.1,32.85,0.0
2025-05-26,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,41.31,26.4,69.3,17.23,5,2.142,0.009,2,Millets_Ragi,7.1,32.85,0.254
2025-05-27,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,40.42,24.96,67.7,18.12,7,1.685,-0.079,3,Millets_Ragi,7.1,32.85,0.249
2025-05-28,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,39.0,27.15,68.4,17.81,7,0.354,-0.051,4,Millets_Ragi,7.1,23.57,0.218
2025-05-29,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,41.94,27.53,65.4,17.62,1,0.562,-0.133,5,Millets_Ragi,7.1,23.57,0.405
2025-05-30,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,41.5,27.51,64.3,17.36,1,1.441,-0.06,6,Millets_Ragi,7.1,21.79,0.423
2025-05-31,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,38.49,24.6,71.3,17.87,4,0.531,-0.06,7,Millets_Ragi,0.0,21.79,0.455
2025-06-01,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,39.31,26.5,65.9,16.79,3,0.689,-0.044,8,Millets_Ragi,0.0,21.79,0.536
2025-06-02,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,40.3,27.12,64.3,18.79,2,0.717,-0.047,9,Millets_Ragi,0.0,21.79,0.625
2025-06-03,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,42.07,29.54,70.6,17.13,7,1.447,-0.014,10,Millets_Ragi,0.0,21.79,0.754
2025-06-04,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,40.36,27.27,71.6,17.3,5,1.381,-0.022,11,Millets_Ragi,0.0,21.79,0.708
2025-06-05,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,42.3,27.81,70.7,15.9,6,1.267,-0.069,12,Millets_Ragi,0.0,7.1,0.845
