Date,Zone,District,Latitude,Longitude,Rainfall_Observed_mm,Tmax_C,Tmin_C,Relative_Humidity_pct,Solar_Radiation_MJm2
2026-01-19,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,24.93,9.37,61.1,13.5
2026-01-20,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,27.19,11.29,59.7,12.69
2026-01-21,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,26.32,11.19,67.4,11.2
2026-01-22,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,24.75,10.27,59.5,14.03
2026-01-23,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,25.09,9.72,54.3,14.17
2026-01-24,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,26.02,10.91,54.2,14.04
2026-01-25,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,26.4,11.35,54.0,13.82
2026-01-26,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,27.23,11.95,68.3,12.53
2026-01-27,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,26.18,11.74,67.1,14.67
2026-01-28,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,26.84,12.4,60.7,14.65
2026-01-29,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,27.21,14.25,69.3,12.4
2026-01-30,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,26.25,12.93,65.5,14.25
2026-01-31,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,26.36,10.85,59.8,14.14
2026-02-01,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,26.49,10.99,58.6,13.37
2026-02-02,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,25.86,11.35,57.2,15.8
2026-02-03,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,27.11,11.33,56.6,14.82
2026-02-04,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,27.94,12.73,61.4,15.39
2026-02-05,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,28.4,12.07,59.9,16.94
2026-02-06,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,25.52,10.34,53.6,17.74
2026-02-07,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,26.51,9.54,56.4,17.49
2026-02-08,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,27.68,10.11,55.8,17.12
2026-02-09,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,26.73,11.63,51.8,16.73
2026-02-10,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,28.19,10.4,48.6,16.69
2026-02-11,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,28.75,10.82,48.5,17.31
2026-02-12,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,28.93,11.9,50.6,17.82
2026-02-13,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,29.35,11.13,51.0,17.5
2026-02-14,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,28.79,12.52,51.9,18.55
2026-02-15,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,29.46,11.78,47.6,18.72
2026-02-16,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,29.38,11.8,46.5,17.69
2026-02-17,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,30.08,12.52,45.6,18.38
2026-02-18,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,31.2,13.07,43.2,19.38
2026-02-19,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,31.54,13.07,41.9,18.2
2026-02-20,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,32.3,15.67,46.6,16.6
2026-02-21,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,32.93,15.56,45.8,16.27
2026-02-22,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,32.2,18.27,51.1,16.84
2026-02-23,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.46,32.66,17.53,48.3,16.13
2026-02-24,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,3.6,30.49,17.53,53.0,15.16
2026-02-25,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.26,31.1,16.67,49.5,17.32
2026-02-26,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,30.82,15.0,44.7,18.0
2026-02-27,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,31.72,13.91,38.8,19.7
2026-02-28,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,32.57,14.54,41.7,20.08
2026-03-01,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,33.75,16.9,55.1,19.88
2026-03-02,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,34.04,20.2,47.6,21.14
2026-03-03,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,33.16,15.88,32.9,21.9
2026-03-04,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,33.07,17.28,35.6,19.67
2026-03-05,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,33.38,17.31,39.6,17.61
2026-03-06,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,34.18,19.21,44.6,16.24
2026-03-07,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,32.74,18.66,63.1,15.76
2026-03-08,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.02,33.48,20.33,64.8,15.31
2026-03-09,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.03,33.51,20.84,65.8,12.65
2026-03-10,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.02,33.44,21.36,63.2,13.59
2026-03-11,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.67,33.93,21.38,62.5,13.05
2026-03-12,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.14,34.68,21.79,59.7,10.27
2026-03-13,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.07,36.36,21.45,59.2,17.67
2026-03-14,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.01,37.04,22.69,60.8,20.02
2026-03-15,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,1.43,36.34,22.56,64.6,15.4
2026-03-16,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,4.02,34.65,22.12,67.5,16.25
2026-03-17,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,1.31,36.11,21.88,61.4,17.5
2026-03-18,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.76,37.26,20.93,59.5,16.74
2026-03-19,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,1.45,29.95,22.39,68.1,15.36
2026-03-20,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,7.24,30.26,20.79,66.0,14.96
2026-03-21,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,18.83,26.73,19.44,78.0,8.47
2026-03-22,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.18,30.19,17.91,64.0,18.05
2026-03-23,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.02,31.71,17.88,52.5,19.85
2026-03-24,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,34.05,18.91,58.2,18.0
2026-03-25,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,35.88,21.5,58.9,19.76
2026-03-26,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.03,36.13,22.17,43.2,19.15
2026-03-27,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.59,37.24,20.19,49.1,22.07
2026-03-28,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,3.6,34.61,22.45,60.8,17.26
2026-03-29,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.37,35.76,22.07,60.4,16.12
2026-03-30,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,4.83,36.58,22.96,65.7,16.39
2026-03-31,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,4.77,36.72,23.92,64.3,15.0
2026-04-01,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.45,38.82,22.86,57.7,25.19
2026-04-02,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.4,39.62,23.25,56.1,22.86
2026-04-03,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.02,40.66,23.68,53.8,21.35
2026-04-04,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.01,40.34,24.14,51.9,19.54
2026-04-05,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.61,33.48,24.59,55.8,13.35
2026-04-06,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,1.42,35.77,22.04,52.6,13.71
2026-04-07,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,3.35,36.32,23.86,57.1,21.4
2026-04-08,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,8.31,33.42,22.39,68.1,19.02
2026-04-09,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,17.34,31.7,22.43,71.5,18.04
2026-04-10,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,2.14,34.99,20.3,51.5,23.89
2026-04-11,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.07,36.53,18.69,43.7,25.5
2026-04-12,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,38.44,19.34,41.5,24.97
2026-04-13,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,39.52,23.15,57.1,22.1
2026-04-14,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.01,39.47,23.73,53.5,23.68
2026-04-15,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.03,40.24,23.23,56.0,23.88
2026-04-16,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.43,39.12,25.28,64.3,11.44
2026-04-17,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.19,39.04,25.11,60.6,18.38
2026-04-18,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.36,39.56,25.12,59.6,18.47
2026-04-19,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.16,41.52,25.26,59.4,19.29
2026-04-20,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.47,43.2,25.79,55.4,20.44
2026-04-21,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,43.24,26.01,49.3,20.97
2026-04-22,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,42.91,25.15,47.3,23.33
2026-04-23,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,41.61,24.92,50.9,20.82
2026-04-24,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,41.28,25.61,53.9,19.88
2026-04-25,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,40.71,26.42,51.9,21.54
2026-04-26,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.06,40.98,26.18,55.2,12.95
2026-04-27,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,1.3,41.65,26.53,60.8,15.73
2026-04-28,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,1.2,40.68,26.81,59.8,14.65
2026-04-29,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,11.38,39.11,25.5,66.7,14.67
2026-04-30,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,14.46,32.87,24.44,74.9,16.51
2026-05-01,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,4.51,34.46,23.89,65.3,22.71
2026-05-02,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,2.9,37.77,23.71,58.6,17.36
2026-05-03,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,6.44,35.03,24.83,67.0,20.32
2026-05-04,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,2.88,36.26,25.55,63.0,19.88
2026-05-05,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,18.82,34.38,24.53,70.0,17.4
2026-05-06,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,3.79,36.41,23.62,62.0,13.66
2026-05-07,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,9.2,34.65,23.98,64.2,17.38
2026-05-08,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,4.64,35.6,23.57,64.2,19.61
2026-05-09,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,6.26,34.32,24.32,65.6,22.63
2026-05-10,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,4.18,33.66,23.87,65.2,20.64
2026-05-11,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.05,34.84,23.55,64.8,21.39
2026-05-12,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.29,35.61,23.98,65.5,17.09
2026-05-13,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,3.55,37.01,25.1,65.3,20.22
2026-05-14,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,8.84,38.25,25.6,66.7,23.91
2026-05-15,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,2.45,39.89,26.17,65.0,19.69
2026-05-16,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,3.34,40.48,27.04,63.2,23.24
2026-05-17,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,1.64,41.34,26.47,59.5,19.94
2026-05-18,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.17,42.65,27.05,54.5,21.41
2026-05-19,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,10.32,40.5,27.36,64.1,16.14
2026-05-20,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,2.66,39.57,27.09,64.6,18.51
2026-05-21,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,1.58,42.13,28.36,60.8,18.88
2026-05-22,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.62,42.1,28.01,60.0,15.92
2026-05-23,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,2.14,42.69,28.27,57.9,16.68
2026-05-24,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,2.1,41.47,28.01,62.4,21.02
2026-05-25,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.72,40.84,28.14,63.7,21.58
2026-05-26,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,7.01,39.97,27.64,64.2,19.7
2026-05-27,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,7.66,39.41,26.45,65.5,17.45
2026-05-28,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,8.72,34.56,26.32,74.8,18.93
2026-05-29,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,12.88,34.67,25.95,71.3,10.54
2026-05-30,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,11.07,34.29,25.77,70.7,19.49
2026-05-31,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.64,34.82,26.33,68.5,21.86
2026-06-01,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,38.43,26.19,61.9,22.64
2026-06-02,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.02,37.62,27.16,63.3,21.85
2026-06-03,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.15,39.48,28.0,58.6,22.04
2026-06-04,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,9.51,37.51,28.05,66.4,22.87
2026-06-05,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,20.65,36.1,28.17,72.8,20.49
2026-06-06,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,4.94,36.05,27.8,71.3,19.66
2026-06-07,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,10.13,35.85,27.37,74.7,15.45
2026-06-08,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,2.84,37.73,27.58,69.8,23.27
2026-06-09,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,15.28,39.8,27.66,69.5,18.1
2026-06-10,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,79.85,36.76,27.12,81.6,9.3
2026-06-11,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,18.28,31.22,26.24,88.4,17.43
2026-06-12,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,7.97,32.39,25.18,81.8,21.97
2026-06-13,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,2.74,34.47,25.79,79.5,19.79
2026-06-14,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,1.34,34.24,26.33,80.1,22.98
2026-06-15,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,1.29,33.51,26.19,82.2,22.38
2026-06-16,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,4.02,35.11,26.34,79.5,22.1
2026-06-17,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,11.39,34.86,26.74,78.8,21.86
2026-06-18,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,2.22,34.53,27.12,82.1,19.57
2026-06-19,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,31.28,31.04,26.86,87.8,2.94
2026-06-20,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,2.35,34.04,25.74,81.7,22.79
2026-06-21,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,8.22,30.6,26.23,89.1,8.6
2026-06-22,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,2.36,32.22,25.88,85.9,16.34
2026-06-23,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,1.2,34.5,25.19,82.5,21.37
2026-06-24,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,9.75,33.93,26.94,81.2,22.56
2026-06-25,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,7.65,34.18,26.12,82.7,19.0
2026-06-26,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,3.83,33.97,25.79,80.4,20.67
2026-06-27,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.06,34.87,25.6,80.4,20.9
2026-06-28,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.76,34.25,26.8,82.3,16.57
2026-06-29,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,11.21,31.82,27.23,89.5,14.55
2026-06-30,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,12.6,32.09,26.85,86.0,16.56
2026-07-01,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,7.17,32.84,26.2,83.7,18.55
2026-07-02,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,9.89,32.3,26.32,86.9,20.4
2026-07-03,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,1.18,31.99,26.9,87.4,19.88
2026-07-04,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,2.02,31.6,26.37,87.6,18.66
2026-07-05,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,9.64,31.79,26.57,89.8,9.41
2026-07-06,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,8.2,32.65,25.99,87.3,5.28
2026-07-07,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,7.74,30.71,26.87,89.1,7.42
2026-07-08,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,3.04,33.17,26.82,85.7,9.23
2026-07-09,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,13.45,33.52,26.46,85.5,6.32
2026-07-10,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,42.23,31.0,26.71,90.5,2.94
2026-07-11,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,17.82,32.06,26.41,86.7,14.18
2026-07-12,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,2.4,34.19,26.43,82.7,7.85
2026-07-13,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,26.88,31.21,26.78,88.4,5.07
2026-07-14,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,17.5,33.17,26.28,84.0,5.61
2026-07-15,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,2.99,33.2,26.6,86.3,20.44
2026-07-16,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,2.98,32.62,26.1,86.5,17.87
2026-07-17,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,2.96,33.9,25.95,87.4,11.43
2026-07-18,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,6.17,33.71,26.53,86.5,15.34
2026-07-19,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,3.49,31.81,26.43,87.5,16.47
2026-07-20,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,16.56,30.06,26.23,91.5,6.77
2026-07-21,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,27.78,29.78,25.54,91.9,11.61
2026-07-22,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,16.64,30.02,25.39,90.9,10.58
2026-07-23,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,11.15,31.44,25.44,88.2,13.03
2026-07-24,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,10.34,31.54,25.39,87.2,15.41
2026-07-25,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,4.97,31.34,25.77,88.3,16.95
2026-07-26,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,2.82,32.38,24.97,87.7,19.32
2026-07-27,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,2.57,32.11,25.71,87.5,16.99
2026-07-28,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,8.04,30.99,26.03,89.4,15.55
2026-07-29,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,6.56,32.15,25.62,87.2,15.68
2026-07-30,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,11.56,31.42,26.27,89.7,7.17
2026-07-31,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,6.62,31.78,25.86,88.0,14.99
2026-08-01,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,8.65,33.17,25.78,87.1,20.33
2026-08-02,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,16.81,30.14,26.22,92.0,18.0
2026-08-03,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,11.28,32.1,26.98,90.4,12.61
2026-08-04,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,10.7,32.34,26.85,89.7,11.87
2026-08-05,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,12.08,31.31,26.46,90.8,5.32
2026-08-06,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,25.86,30.05,26.44,92.3,17.91
2026-08-07,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,11.9,31.02,25.75,89.8,15.5
2026-08-08,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,7.52,32.16,25.71,89.4,14.04
2026-08-09,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,8.9,33.0,25.83,87.5,17.69
2026-08-10,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,6.02,32.26,26.24,85.0,21.4
2026-08-11,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,6.96,33.21,26.33,84.6,14.12
2026-08-12,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,8.74,32.51,27.14,88.8,14.57
2026-08-13,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,9.03,30.58,26.28,91.9,11.61
2026-08-14,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,11.21,32.46,26.07,89.3,14.35
2026-08-15,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,9.49,32.69,26.2,89.7,16.34
2026-08-16,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,6.74,32.47,26.3,88.5,15.16
2026-08-17,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,12.84,30.58,26.4,92.1,9.44
2026-08-18,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,39.57,29.24,26.21,94.4,8.37
2026-08-19,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,6.91,31.83,26.03,89.9,15.17
2026-08-20,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,4.94,32.42,26.01,88.7,18.57
2026-08-21,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,1.62,32.49,26.1,89.0,18.24
2026-08-22,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,3.52,32.82,26.21,88.6,21.52
2026-08-23,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,4.85,32.12,26.21,89.5,19.04
