Date,Zone,District,Latitude,Longitude,Rainfall_Observed_mm,Tmax_C,Tmin_C,Relative_Humidity_pct,Solar_Radiation_MJm2,MJO_Phase,MJO_Amplitude,Nino34_Anomaly,Dry_Spell_Days_Streak,Target_Crops,Rolling_Rainfall_7d_mm,Rolling_Rainfall_30d_mm,Active_Crop_Cycle
2022-06-28,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,39.12,27.66,84.4,14.73,8,1.758,-1.028,2,Jute,27.15,88.07,Kharif_Aman_Jute
2022-06-29,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,16.67,37.12,29.0,89.2,6.72,4,1.886,-0.961,0,Jute,37.76,104.74,Kharif_Aman_Jute
2022-06-30,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,6.51,38.39,29.5,77.7,12.95,5,1.649,-1.023,0,Jute,44.27,111.25,Kharif_Aman_Jute
2022-07-01,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,43.9,32.59,26.92,97.1,5.35,3,0.525,-1.109,0,Aman_Rice,82.29,155.15,Kharif_Aman_Jute
2022-07-02,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,43.32,26.26,79.8,14.4,4,0.51,-1.056,1,Aman_Rice,82.29,155.15,Kharif_Aman_Jute
2022-07-03,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,27.82,36.31,27.97,87.7,4.9,2,0.946,-0.978,0,Aman_Rice,94.9,182.97,Kharif_Aman_Jute
2022-07-04,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,18.16,36.29,25.62,87.6,9.16,2,1.085,-0.994,0,Aman_Rice,113.06,201.13,Kharif_Aman_Jute
2022-07-05,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,1.68,37.6,26.17,78.0,14.62,5,0.65,-1.039,1,Aman_Rice,114.74,202.81,Kharif_Aman_Jute
2022-07-06,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,41.59,28.54,79.6,13.5,3,1.706,-1.082,2,Aman_Rice,98.07,196.75,Kharif_Aman_Jute
2022-07-07,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,39.68,28.76,79.8,13.71,3,1.199,-1.071,3,Aman_Rice,91.56,196.75,Kharif_Aman_Jute
2022-07-08,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,39.65,28.4,80.0,14.04,2,1.051,-1.125,4,Aman_Rice,47.66,196.75,Kharif_Aman_Jute
2022-07-09,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,40.0,26.99,77.5,15.23,1,0.61,-1.128,5,Aman_Rice,47.66,196.75,Kharif_Aman_Jute
2022-07-10,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,40.96,27.48,88.3,13.24,6,1.148,-1.068,6,Aman_Rice,19.84,191.24,Kharif_Aman_Jute
2022-07-11,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,38.59,30.34,84.3,13.71,7,1.505,-1.02,7,Aman_Rice,1.68,181.44,Kharif_Aman_Jute
2022-07-12,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,40.65,27.71,83.6,15.1,8,0.784,-1.125,8,Aman_Rice,0.0,181.44,Kharif_Aman_Jute
2022-07-13,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,41.82,30.67,81.9,12.78,3,1.764,-1.094,9,Aman_Rice,0.0,176.31,Kharif_Aman_Jute
2022-07-14,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,21.84,36.74,28.17,88.2,5.36,5,0.325,-1.099,0,Aman_Rice,21.84,197.22,Kharif_Aman_Jute
2022-07-15,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,25.57,33.98,28.03,96.1,4.77,4,0.57,-1.181,0,Aman_Rice,47.41,222.79,Kharif_Aman_Jute
2022-07-16,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,39.85,29.16,89.4,14.21,7,1.109,-1.076,1,Aman_Rice,47.41,222.79,Kharif_Aman_Jute
2022-07-17,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,4.1,38.81,31.99,89.0,13.72,7,2.121,-1.24,0,Aman_Rice,51.51,226.89,Kharif_Aman_Jute
2022-07-18,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.08,40.47,28.12,87.3,13.1,8,2.052,-1.087,1,Aman_Rice,51.59,193.48,Kharif_Aman_Jute
2022-07-19,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,41.23,29.13,87.5,13.45,4,1.889,-1.185,2,Aman_Rice,51.59,193.48,Kharif_Aman_Jute
2022-07-20,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,5.19,39.84,29.99,84.3,12.69,1,1.953,-1.145,0,Aman_Rice,56.78,198.67,Kharif_Aman_Jute
2022-07-21,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,37.03,28.1,85.5,14.86,8,1.543,-1.177,1,Aman_Rice,34.94,198.67,Kharif_Aman_Jute
2022-07-22,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,42.3,34.79,29.09,98.3,4.0,5,0.96,-1.155,0,Aman_Rice,51.67,234.91,Kharif_Aman_Jute
2022-07-23,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,45.86,33.08,28.69,96.2,4.0,3,1.71,-1.1,0,Aman_Rice,97.53,280.77,Kharif_Aman_Jute
2022-07-24,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,38.88,27.99,84.3,13.98,6,2.066,-1.072,1,Aman_Rice,93.43,274.89,Kharif_Aman_Jute
2022-07-25,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,41.05,28.36,81.9,12.4,5,0.385,-1.203,2,Aman_Rice,93.35,274.89,Kharif_Aman_Jute
2022-07-26,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,42.59,33.45,26.16,96.3,4.0,5,0.676,-1.308,0,Aman_Rice,135.94,302.27,Kharif_Aman_Jute
2022-07-27,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,41.34,29.88,83.6,14.35,5,1.895,-1.196,1,Aman_Rice,130.75,302.27,Kharif_Aman_Jute
2022-07-28,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,20.79,35.64,28.69,91.9,6.71,4,0.884,-1.059,0,Aman_Rice,151.54,323.06,Kharif_Aman_Jute
2022-07-29,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,22.65,34.01,30.6,89.6,6.38,5,1.806,-1.278,0,Aman_Rice,131.89,329.04,Kharif_Aman_Jute
2022-07-30,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,40.59,28.6,76.1,13.61,7,1.584,-1.219,1,Aman_Rice,86.03,322.53,Kharif_Aman_Jute
2022-07-31,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,75.79,32.71,28.6,99.0,4.36,4,1.136,-1.145,0,Aman_Rice,161.82,354.42,Kharif_Aman_Jute
2022-08-01,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,40.06,28.84,79.0,14.76,7,1.93,-1.279,1,Aman_Rice,161.82,354.42,Kharif_Aman_Jute
2022-08-02,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,5.15,37.2,27.9,82.9,11.8,8,1.858,-1.256,0,Aman_Rice,124.38,331.75,Kharif_Aman_Jute
2022-08-03,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,22.68,37.31,28.09,92.2,5.94,3,0.423,-1.241,0,Aman_Rice,147.06,336.27,Kharif_Aman_Jute
2022-08-04,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,39.96,26.37,82.5,14.47,3,0.428,-1.205,1,Aman_Rice,126.27,334.59,Kharif_Aman_Jute
2022-08-05,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,5.15,39.0,29.32,83.8,12.11,4,0.54,-1.236,0,Aman_Rice,108.77,339.74,Kharif_Aman_Jute
2022-08-06,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,40.08,28.47,83.6,14.34,6,2.121,-1.212,1,Aman_Rice,108.77,339.74,Kharif_Aman_Jute
2022-08-07,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,11.21,40.42,27.69,79.3,9.18,3,2.102,-1.22,0,Aman_Rice,44.19,350.95,Kharif_Aman_Jute
2022-08-08,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,38.06,26.82,85.9,16.3,8,1.296,-1.285,1,Aman_Rice,44.19,350.95,Kharif_Aman_Jute
2022-08-09,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,40.98,26.64,85.9,15.54,1,0.558,-1.304,2,Aman_Rice,39.04,350.95,Kharif_Aman_Jute
2022-08-10,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,41.33,26.91,77.3,14.75,6,1.539,-1.2,3,Aman_Rice,16.36,350.95,Kharif_Aman_Jute
2022-08-11,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,39.74,27.78,74.3,12.23,4,0.672,-1.271,4,Aman_Rice,16.36,350.95,Kharif_Aman_Jute
2022-08-12,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,3.85,39.63,25.52,78.4,12.84,2,0.684,-1.236,0,Aman_Rice,15.06,354.8,Kharif_Aman_Jute
2022-08-13,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,3.28,36.26,27.98,74.7,14.33,4,0.994,-1.41,0,Aman_Rice,18.34,336.24,Kharif_Aman_Jute
2022-08-14,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,16.0,37.29,29.07,82.8,8.84,3,1.894,-1.278,0,Aman_Rice,23.13,326.67,Kharif_Aman_Jute
2022-08-15,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,7.39,36.53,27.62,78.4,11.91,3,0.608,-1.327,0,Aman_Rice,30.52,334.06,Kharif_Aman_Jute
2022-08-16,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,37.41,27.63,72.3,14.64,6,0.685,-1.335,1,Aman_Rice,30.52,329.96,Kharif_Aman_Jute
2022-08-17,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,38.8,30.11,83.5,15.45,7,0.612,-1.355,2,Aman_Rice,30.52,329.88,Kharif_Aman_Jute
2022-08-18,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,1.72,37.18,27.1,77.7,15.36,5,1.989,-1.349,3,Aman_Rice,32.24,331.6,Kharif_Aman_Jute
2022-08-19,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,5.74,37.76,28.21,72.4,11.36,4,0.512,-1.301,0,Aman_Rice,34.13,332.15,Kharif_Aman_Jute
2022-08-20,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,39.04,27.77,69.9,16.63,5,2.055,-1.331,1,Aman_Rice,30.85,332.15,Kharif_Aman_Jute
2022-08-21,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,69.85,27.42,28.92,92.2,7.18,4,1.684,-1.29,0,Aman_Rice,84.7,359.7,Kharif_Aman_Jute
2022-08-22,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,39.22,27.28,77.4,17.11,6,1.959,-1.252,1,Aman_Rice,77.31,313.84,Kharif_Aman_Jute
2022-08-23,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,33.57,34.19,25.78,82.7,7.78,8,0.558,-1.299,0,Aman_Rice,110.88,347.41,Kharif_Aman_Jute
2022-08-24,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,37.7,27.8,78.9,16.37,5,0.73,-1.387,1,Aman_Rice,110.88,347.41,Kharif_Aman_Jute
2022-08-25,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,19.05,36.67,26.74,76.4,7.55,3,2.132,-1.371,0,Aman_Rice,128.21,323.87,Kharif_Aman_Jute
2022-08-26,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,35.28,25.9,67.3,15.54,6,1.373,-1.268,1,Aman_Rice,122.47,323.87,Kharif_Aman_Jute
2022-08-27,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,34.79,28.3,72.8,16.33,2,1.617,-1.294,2,Aman_Rice,122.47,303.08,Kharif_Aman_Jute
2022-08-28,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,40.51,34.32,25.98,82.9,5.92,3,1.469,-1.367,0,Aman_Rice,93.13,320.94,Kharif_Aman_Jute
2022-08-29,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,38.45,26.41,74.1,15.09,1,1.297,-1.37,1,Aman_Rice,93.13,320.94,Kharif_Aman_Jute
2022-08-30,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,38.6,25.98,72.2,16.63,8,1.976,-1.339,2,Aman_Rice,59.56,245.15,Kharif_Aman_Jute
2022-08-31,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,34.72,26.21,76.3,16.38,3,1.921,-1.447,3,Aman_Rice,59.56,245.15,Kharif_Aman_Jute
2022-09-01,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,21.52,34.76,24.81,78.8,9.39,4,0.773,-1.358,0,Aman_Rice,62.03,261.52,Kharif_Aman_Jute
2022-09-02,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,38.31,26.94,70.5,16.68,6,0.985,-1.387,1,Aman_Rice,62.03,238.84,Kharif_Aman_Jute
2022-09-03,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,36.87,26.05,69.7,19.13,4,1.718,-1.403,2,Aman_Rice,62.03,238.84,Kharif_Aman_Jute
2022-09-04,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,36.29,25.25,67.7,19.29,7,1.403,-1.339,3,Aman_Rice,21.52,233.69,Kharif_Aman_Jute
2022-09-05,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,1.35,39.3,26.64,63.4,15.33,7,1.01,-1.378,4,Aman_Rice,22.87,235.04,Kharif_Aman_Jute
2022-09-06,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,36.74,26.15,70.0,17.03,6,0.803,-1.381,5,Aman_Rice,22.87,223.83,Kharif_Aman_Jute
2022-09-07,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,18.65,36.59,26.58,65.3,9.34,8,1.761,-1.478,0,Aman_Rice,41.52,242.48,Kharif_Aman_Jute
2022-09-08,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,38.42,24.17,61.5,18.44,2,1.603,-1.44,1,Aman_Rice,20.0,242.48,Kharif_Aman_Jute
2022-09-09,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,35.56,23.21,69.9,17.63,4,0.355,-1.433,2,Aman_Rice,20.0,242.48,Kharif_Aman_Jute
2022-09-10,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,36.07,25.68,64.0,17.63,1,1.332,-1.411,3,Aman_Rice,20.0,242.48,Kharif_Aman_Jute
2022-09-11,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,37.98,24.23,58.2,16.61,5,1.301,-1.364,4,Aman_Rice,20.0,238.63,Kharif_Aman_Jute
2022-09-12,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,3.29,34.08,23.32,61.2,15.76,2,0.459,-1.424,0,Aman_Rice,21.94,238.64,Kharif_Aman_Jute
2022-09-13,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,35.9,25.79,60.8,17.2,7,1.857,-1.401,1,Aman_Rice,21.94,222.64,Kharif_Aman_Jute
2022-09-14,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,38.26,24.51,66.2,17.41,4,0.58,-1.293,2,Aman_Rice,3.29,215.25,Kharif_Aman_Jute
2022-09-15,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,36.45,23.9,57.9,18.4,7,0.977,-1.332,3,Aman_Rice,3.29,215.25,Kharif_Aman_Jute
2022-09-16,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,34.94,24.6,65.1,18.55,8,2.094,-1.44,4,Aman_Rice,3.29,215.25,Kharif_Aman_Jute
2022-09-17,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,33.27,23.37,64.3,19.26,1,0.96,-1.383,5,Aman_Rice,3.29,213.53,Kharif_Aman_Jute
2022-09-18,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,16.94,31.8,24.41,60.7,12.59,5,0.357,-1.323,0,Aman_Rice,20.23,224.73,Kharif_Aman_Jute
2022-09-19,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,36.16,22.59,58.1,17.0,6,0.935,-1.341,1,Aman_Rice,16.94,224.73,Kharif_Aman_Jute
2022-09-20,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,35.41,23.84,61.5,17.45,1,0.856,-1.404,2,Aman_Rice,16.94,154.88,Kharif_Aman_Jute
2022-09-21,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,2.16,35.36,23.23,61.1,19.37,3,2.127,-1.329,3,Aman_Rice,19.1,157.04,Kharif_Aman_Jute
2022-09-22,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,34.12,25.73,61.6,18.45,6,0.768,-1.394,4,Aman_Rice,19.1,123.47,Kharif_Aman_Jute
2022-09-23,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,36.34,22.75,54.9,18.41,6,1.24,-1.312,5,Aman_Rice,19.1,123.47,Kharif_Aman_Jute
2022-09-24,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,35.43,23.26,56.6,19.08,5,1.565,-1.388,6,Aman_Rice,19.1,104.42,Kharif_Aman_Jute
2022-09-25,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,35.34,21.67,60.1,19.36,5,0.863,-1.42,7,Aman_Rice,2.16,104.42,Kharif_Aman_Jute
2022-09-26,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,34.82,22.24,58.8,20.74,2,0.778,-1.36,8,Aman_Rice,2.16,104.42,Kharif_Aman_Jute
2022-09-27,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,33.7,22.48,55.3,19.77,1,1.908,-1.418,9,Aman_Rice,2.16,63.91,Kharif_Aman_Jute
2022-09-28,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,35.01,21.49,53.3,20.11,2,1.4,-1.419,10,Aman_Rice,0.0,63.91,Kharif_Aman_Jute
2022-09-29,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,34.4,23.54,55.6,19.54,4,1.918,-1.396,11,Aman_Rice,0.0,63.91,Kharif_Aman_Jute
2022-09-30,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,35.26,21.91,56.0,20.84,5,0.801,-1.342,12,Aman_Rice,0.0,63.91,Kharif_Aman_Jute
2022-10-01,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,32.38,23.48,56.9,19.63,2,1.513,-1.406,13,Aman_Rice,0.0,42.39,Kharif_Aman_Jute
2022-10-02,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,34.59,20.97,58.5,21.65,5,2.007,-1.385,14,Aman_Rice,0.0,42.39,Kharif_Aman_Jute
2022-10-03,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,32.8,22.48,53.3,20.93,7,1.375,-1.34,15,Aman_Rice,0.0,42.39,Kharif_Aman_Jute
2022-10-04,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,32.06,23.25,52.1,19.2,8,1.628,-1.471,16,Aman_Rice,0.0,42.39,Kharif_Aman_Jute
2022-10-05,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,31.44,28.84,21.82,64.6,10.82,8,0.816,-1.284,0,Aman_Rice,31.44,72.48,Kharif_Aman_Jute
2022-10-06,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,33.54,21.62,48.9,20.43,5,1.804,-1.31,1,Aman_Rice,31.44,72.48,Kharif_Aman_Jute
2022-10-07,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,34.18,21.54,51.2,20.08,7,0.338,-1.493,2,Aman_Rice,31.44,53.83,Kharif_Aman_Jute
2022-10-08,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,18.37,31.18,23.48,49.8,13.06,7,1.796,-1.45,0,Aman_Rice,49.81,72.2,Kharif_Aman_Jute
2022-10-09,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,31.26,21.19,50.8,21.23,2,1.642,-1.374,1,Aman_Rice,49.81,72.2,Kharif_Aman_Jute
2022-10-10,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,30.86,20.62,52.5,18.76,3,2.183,-1.433,2,Aman_Rice,49.81,72.2,Kharif_Aman_Jute
2022-10-11,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,34.28,21.2,49.1,20.14,5,1.541,-1.398,3,Aman_Rice,49.81,72.2,Kharif_Aman_Jute
2022-10-12,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,29.57,20.48,55.1,20.53,5,0.929,-1.372,4,Aman_Rice,18.37,68.91,Kharif_Aman_Jute
2022-10-13,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,34.09,21.6,51.3,19.72,6,1.54,-1.38,5,Aman_Rice,18.37,68.91,Kharif_Aman_Jute
2022-10-14,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,32.71,20.07,52.3,21.4,3,0.7,-1.442,6,Aman_Rice,18.37,68.91,Kharif_Aman_Jute
2022-10-15,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,4.84,32.78,19.83,56.0,19.11,1,0.421,-1.456,0,Aman_Rice,4.84,73.75,Kharif_Aman_Jute
2022-10-16,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,32.28,20.33,51.5,19.44,7,0.984,-1.36,1,Aman_Rice,4.84,73.75,Kharif_Aman_Jute
2022-10-17,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,30.75,20.63,51.5,22.11,1,0.501,-1.384,2,Aman_Rice,4.84,73.75,Kharif_Aman_Jute
2022-10-18,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,32.02,20.89,54.8,19.65,4,1.146,-1.333,3,Aman_Rice,4.84,56.81,Kharif_Aman_Jute
2022-10-19,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,29.17,17.97,50.1,20.93,8,2.03,-1.371,4,Aman_Rice,4.84,56.81,Kharif_Aman_Jute
2022-10-20,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,31.67,20.49,50.5,20.41,1,0.755,-1.436,5,Aman_Rice,4.84,56.81,Kharif_Aman_Jute
2022-10-21,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,30.19,20.38,45.4,21.96,1,0.941,-1.418,6,Aman_Rice,4.84,54.65,Kharif_Aman_Jute
2022-10-22,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,30.33,17.85,52.3,20.89,1,1.903,-1.368,7,Aman_Rice,0.0,54.65,Kharif_Aman_Jute
2022-10-23,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,28.88,18.27,51.5,20.97,1,1.736,-1.419,8,Aman_Rice,0.0,54.65,Kharif_Aman_Jute
2022-10-24,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,17.91,28.79,18.38,56.0,14.45,1,2.174,-1.301,0,Aman_Rice,17.91,72.56,Kharif_Aman_Jute
2022-10-25,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,33.61,18.91,48.0,21.74,8,2.178,-1.372,1,Aman_Rice,17.91,72.56,Kharif_Aman_Jute
2022-10-26,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,29.65,20.99,52.9,19.21,5,2.197,-1.441,2,Aman_Rice,17.91,72.56,Kharif_Aman_Jute
2022-10-27,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,24.02,26.51,17.43,48.2,10.38,1,1.354,-1.285,0,Aman_Rice,41.93,96.58,Kharif_Aman_Jute
2022-10-28,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,32.22,16.85,48.4,19.38,6,0.543,-1.4,1,Aman_Rice,41.93,96.58,Kharif_Aman_Jute
2022-10-29,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,29.73,19.7,45.8,22.3,1,1.687,-1.37,2,Aman_Rice,41.93,96.58,Kharif_Aman_Jute
2022-10-30,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,26.67,19.11,49.0,23.07,3,0.442,-1.404,3,Aman_Rice,41.93,96.58,Kharif_Aman_Jute
2022-10-31,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,29.73,16.25,48.2,22.14,2,0.366,-1.367,4,Aman_Rice,24.02,96.58,Kharif_Aman_Jute
2022-11-01,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,27.19,15.77,51.8,22.19,5,0.628,-1.337,5,Potato,24.02,96.58,Rabi_Potato_Boro
2022-11-02,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,31.07,19.71,44.7,21.5,4,1.838,-1.304,6,Potato,24.02,96.58,Rabi_Potato_Boro
2022-11-03,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,31.04,16.63,49.9,20.97,6,0.378,-1.378,7,Potato,0.0,96.58,Rabi_Potato_Boro
2022-11-04,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,30.92,17.48,47.3,20.79,8,1.99,-1.302,8,Potato,0.0,65.14,Rabi_Potato_Boro
2022-11-05,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,26.79,16.59,53.1,22.22,7,0.858,-1.415,9,Potato,0.0,65.14,Rabi_Potato_Boro
2022-11-06,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,30.02,16.03,47.7,22.71,7,2.055,-1.45,10,Potato,0.0,65.14,Rabi_Potato_Boro
2022-11-07,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,28.37,18.74,47.4,20.58,2,0.828,-1.253,11,Potato,0.0,46.77,Rabi_Potato_Boro
2022-11-08,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,29.19,16.63,48.0,22.38,8,1.704,-1.278,12,Potato,0.0,46.77,Rabi_Potato_Boro
2022-11-09,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,30.62,17.52,48.1,22.05,4,0.704,-1.291,13,Potato,0.0,46.77,Rabi_Potato_Boro
2022-11-10,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,30.45,14.93,53.5,20.39,1,0.777,-1.248,14,Potato,0.0,46.77,Rabi_Potato_Boro
