model_district,block_lgd_code,gp_lgd_code,gp_name,centroid_lat,centroid_lon,elevation_m
Nadia,2307,110878,Charmajdia Charbrahmanagar,23.39507,88.38,14.0
Nadia,2307,110880,Mahisura,23.36424,88.335,15.0
Nadia,2307,110881,Majdia Pansila,23.37729,88.39573,16.0
Nadia,2307,110882,Mayapur Bamanpukur-I,23.43848,88.41023,9.0
Nadia,2307,110883,Mayapur Bamanpukur-Ii,23.44898,88.38243,16.0
Nadia,2307,110884,Swarupganj,23.41249,88.40118,12.0
Nadia,2308,110858,Assannagar,23.4149,88.62134,15.0
Nadia,2308,110859,Bhaluka,23.34517,88.38886,12.0
Nadia,2308,110860,Bhandarkhola,23.44097,88.52727,13.0
Nadia,2308,110861,Bhatjungla,23.36365,88.49286,15.0
Nadia,2308,110862,Bhimpur,23.45226,88.61089,11.0
Nadia,2308,110863,Chakdignagar,23.34165,88.47948,11.0
Nadia,2308,110864,Deypara,23.39375,88.44617,13.0
Nadia,2308,110865,Dignagar,23.32165,88.45587,19.0
Nadia,2308,110866,Dogachi,23.36916,88.52741,16.0
Nadia,2308,110867,Joania,23.3434,88.42315,13.0
Nadia,2308,110868,Poragachha,23.42627,88.55995,16.0
Nadia,2308,110869,Ruipukur.,23.41431,88.42798,22.0
Nadia,2309,110851,Bhajanghat Tungi,23.40006,88.74278,11.0
Nadia,2309,110852,Gobindapur,23.48682,88.71628,15.0
Nadia,2309,110853,Joyghata,23.46341,88.68267,12.0
Nadia,2309,110854,Krishnaganj,23.42348,88.67754,13.0
Nadia,2309,110855,Maitiary Banpur,23.46543,88.76945,11.0
Nadia,2309,110856,Shibnibas,23.39526,88.69963,11.0
Nadia,2309,110857,Taldah Majdia,23.42912,88.7215,10.0
Nadia,2310,110797,Bagula-I,23.31395,88.65091,11.0
Nadia,2310,110798,Bagula-Ii,23.31345,88.62832,11.0
Nadia,2310,110799,Batkulla-I,23.30884,88.52207,18.0
Nadia,2310,110800,Batkulla-Ii,23.32316,88.56606,11.0
Nadia,2310,110801,Betna Gobindapur,23.37853,88.60671,14.0
Nadia,2310,110802,Dakshinpara-I,23.37264,88.57677,18.0
Nadia,2310,110803,Dakshinpara-Ii,23.35819,88.54817,14.0
Nadia,2310,110804,Gajna,23.3593,88.71265,11.0
Nadia,2310,110805,Mamjoan,23.31295,88.6014,11.0
Nadia,2310,110806,Mayurhat-I,23.35979,88.65964,14.0
Nadia,2310,110807,Mayurhat-Ii,23.3782,88.64759,11.0
Nadia,2310,110808,Ramnagar Barachupria-I,23.32173,88.71019,11.0
Nadia,2310,244954,Ramnagar Barachupria-Ii,23.30048,88.6801,12.0
Nadia,2311,110924,Arbandi-I,23.28972,88.49725,14.0
Nadia,2311,110925,Arbandi-Ii,23.29465,88.45565,13.0
Nadia,2311,110926,Babla,23.26669,88.46003,11.0
Nadia,2311,110927,Baganchra,23.27579,88.38734,9.0
Nadia,2311,110928,Belgoria-I,23.20651,88.47905,3.0
Nadia,2311,110929,Belgoria-Ii,23.23282,88.46309,18.0
Nadia,2311,110931,Gayeshpur,23.30113,88.36778,5.0
Nadia,2311,110932,Haripur,23.24289,88.39033,8.0
Nadia,2311,110933,Nabla,23.22382,88.50839,14.0
Nadia,2312,110900,Anulia,23.14919,88.52742,11.0
Nadia,2312,110901,Habibpur,23.1756,88.53186,14.0
Nadia,2312,110902,Barasat,23.28012,88.54069,15.0
Nadia,2312,110903,Kalinarayanpur Paharpur,23.21705,88.56323,11.0
Nadia,2312,110904,Khisma,23.26303,88.58025,12.0
Nadia,2312,110905,Nawpara Masunda,23.14876,88.48222,7.0
Nadia,2312,110906,Payradanga,23.12701,88.53068,12.0
Nadia,2312,110907,Ramnagar-I,23.18644,88.55678,16.0
Nadia,2312,110908,Ramnagar-Ii,23.21091,88.53943,18.0
Nadia,2312,110909,Tarapur,23.17454,88.48446,8.0
Nadia,2313,110910,Anishmali,23.18334,88.69415,11.0
Nadia,2313,110911,Aranghata,23.26777,88.61188,15.0
Nadia,2313,110912,Bahirgachi,23.27065,88.65763,8.0
Nadia,2313,110913,Baidyapur-I,23.13138,88.59393,10.0
Nadia,2313,110914,Baidyapur-Ii,23.13988,88.56482,17.0
Nadia,2313,110915,Debagram,23.15367,88.64746,14.0
Nadia,2313,110916,Duttafulia,23.24247,88.69963,16.0
Nadia,2313,110917,Jugalkishore,23.23338,88.63029,12.0
Nadia,2313,110918,Kamalpur,23.20118,88.64937,11.0
Nadia,2313,110919,Majhergram,23.12268,88.66858,10.0
Nadia,2313,110920,Nokari,23.16841,88.60812,9.0
Nadia,2313,110921,Raghunathpur Hijuli-I,23.19077,88.59415,7.0
Nadia,2313,110922,Raghunathpur Hijuli-Ii,23.21473,88.59553,10.0
Nadia,2313,110923,Shyamnagar,23.16377,88.57403,12.0
Nadia,2314,110768,Chanduria-I,23.08204,88.5129,17.0
Nadia,2314,110770,Dewli,23.02349,88.62487,11.0
Nadia,2314,110771,Dubra,23.08734,88.61855,11.0
Nadia,2314,110772,Ghetugachhi,23.04536,88.58426,14.0
Nadia,2314,110773,Hingnara,23.04623,88.65237,17.0
Nadia,2314,110779,Silinda-I,23.0835,88.66133,9.0
Nadia,2314,110780,Silinda-Ii,23.04238,88.67646,13.0
Nadia,2314,110782,Tatla-I,23.09737,88.5726,13.0
Nadia,2314,110783,Tatla-Ii,23.07509,88.55075,9.0
Nadia,2314,110784,Rautari,23.04018,88.539,8.0
Nadia,2315,110809,Birohi-I,23.00038,88.54207,10.0
Nadia,2315,110810,Birohi-Ii,22.99452,88.56564,14.0
Nadia,2315,110811,Fatepur,22.92955,88.59533,11.0
Nadia,2315,110814,Kastodanga-Ii,22.99593,88.65226,3.0
Nadia,2315,110815,Mollabelia,22.9764,88.59606,13.0
Nadia,2315,110816,Nagarukhra-I,22.93571,88.6468,13.0
Nadia,2315,110817,Nagarukhra-Ii,22.90105,88.64311,9.0
Nadia,2315,244952,Kastodanga-I,22.9658,88.63271,10.0
Purba_Bardhaman,2276,108486,Amarpur,23.56011,87.54522,63.0
Purba_Bardhaman,2276,108487,Debshala,23.50763,87.51228,64.0
Purba_Bardhaman,2276,108488,Eral,23.43671,87.64308,62.0
Purba_Bardhaman,2276,108489,Kota,23.45129,87.50153,72.0
Purba_Bardhaman,2276,108490,Ramnagar,23.57882,87.61121,48.0
Purba_Bardhaman,2276,108491,Valki,23.46278,87.58563,68.0
Purba_Bardhaman,2276,108492,Vedia,23.59498,87.68581,40.0
Purba_Bardhaman,2277,108479,Ausgram,23.51811,87.63177,52.0
Purba_Bardhaman,2277,108480,Berenda,23.53761,87.68369,42.0
Purba_Bardhaman,2277,108481,Bilwagram,23.39595,87.74243,42.0
Purba_Bardhaman,2277,108482,Dignagar-I,23.43673,87.6897,49.0
Purba_Bardhaman,2277,108483,Dignagar-Ii,23.47591,87.69161,52.0
Purba_Bardhaman,2277,108484,Guskara-Ii,23.45415,87.731,40.0
Purba_Bardhaman,2277,108485,Ukta,23.54981,87.72883,37.0
Purba_Bardhaman,2278,108645,Bhalugram,23.6073,88.01654,24.0
Purba_Bardhaman,2278,108646,Chanak,23.52109,87.77564,33.0
Purba_Bardhaman,2278,108647,Gotistha,23.51427,87.83623,33.0
Purba_Bardhaman,2278,108648,Jhilu-I,23.53973,87.93726,29.0
Purba_Bardhaman,2278,108649,Jhilu-Ii,23.50985,87.9388,28.0
Purba_Bardhaman,2278,108650,Kaichar-I,23.54183,88.01997,25.0
Purba_Bardhaman,2278,108651,Kaichar-Ii,23.57069,88.04208,21.0
Purba_Bardhaman,2278,108652,Kshirgram,23.50685,88.03408,20.0
Purba_Bardhaman,2278,108653,Lakhuria,23.54476,87.85121,31.0
Purba_Bardhaman,2278,108654,Majigram,23.60134,87.96933,23.0
Purba_Bardhaman,2278,108655,Mongalkot,23.50445,87.8887,31.0
Purba_Bardhaman,2278,108656,Nigan,23.48844,87.98793,24.0
Purba_Bardhaman,2278,108657,Paligram,23.56132,87.76815,37.0
Purba_Bardhaman,2278,108658,Shimulia-I,23.54628,87.98301,26.0
Purba_Bardhaman,2278,108659,Shimulia-Ii,23.56319,87.95627,31.0
Purba_Bardhaman,2279,108627,Agardanga,23.77798,88.01743,26.0
Purba_Bardhaman,2279,108628,Ankhona,23.82155,87.99543,24.0
Purba_Bardhaman,2279,108629,Berugram,23.7855,87.97348,28.0
Purba_Bardhaman,2279,108630,Jyandas-Kandara,23.74252,87.96932,28.0
Purba_Bardhaman,2279,108631,Murgram-Gopalpur,23.73426,88.00842,26.0
Purba_Bardhaman,2279,108632,Palita,23.66624,87.94677,21.0
Purba_Bardhaman,2279,108633,Pandugram,23.66892,87.98946,18.0
Purba_Bardhaman,2279,108634,Rajur,23.7082,87.94533,32.0
Purba_Bardhaman,2280,108620,Billeswar,23.66159,88.03844,22.0
Purba_Bardhaman,2280,108621,Gangatikuri,23.72544,88.10489,18.0
Purba_Bardhaman,2280,108622,Ketugram,23.70986,88.0448,22.0
Purba_Bardhaman,2280,108623,Maugram,23.73375,88.18881,16.0
Purba_Bardhaman,2280,108624,Nabagram,23.68639,88.0881,17.0
Purba_Bardhaman,2280,108625,Nirol,23.71528,88.02272,26.0
Purba_Bardhaman,2280,108626,Sitahati,23.70418,88.14013,17.0
Purba_Bardhaman,2281,108604,Alampur,23.56402,88.08646,20.0
Purba_Bardhaman,2281,108605,Gidhagram,23.51157,88.07673,22.0
Purba_Bardhaman,2281,108606,Goai,23.63903,88.10385,21.0
Purba_Bardhaman,2281,108607,Karajgram,23.5658,88.12944,20.0
Purba_Bardhaman,2281,108608,Khajurdihi,23.61963,88.13661,17.0
Purba_Bardhaman,2281,108609,Koshigram,23.6343,88.0666,22.0
Purba_Bardhaman,2281,108610,Sargram,23.47076,88.07511,15.0
Purba_Bardhaman,2281,108611,Sreekhanda,23.60278,88.07767,25.0
Purba_Bardhaman,2281,108612,Sudpur,23.59343,88.13348,16.0
Purba_Bardhaman,2282,108613,Agradwip,23.59661,88.2387,17.0
Purba_Bardhaman,2282,108614,Gazipur,23.56868,88.21512,14.0
Purba_Bardhaman,2282,108615,Jagadanandspur,23.57849,88.18109,16.0
Purba_Bardhaman,2282,108616,Karui,23.5256,88.1167,15.0
Purba_Bardhaman,2282,108617,Palsona,23.49519,88.12899,15.0
Purba_Bardhaman,2282,108618,Singi,23.51849,88.2022,15.0
Purba_Bardhaman,2282,108619,Sreebati,23.52913,88.1662,17.0
Purba_Bardhaman,2283,108706,Bogpur,23.39571,88.2794,12.0
Purba_Bardhaman,2283,108707,Dogachhia,23.42827,88.25452,14.0
Purba_Bardhaman,2283,108708,Jahannagar,23.42808,88.32131,21.0
Purba_Bardhaman,2283,108709,Nadanghat,23.36019,88.24708,13.0
Purba_Bardhaman,2283,108710,Nasratpur,23.33882,88.31928,17.0
Purba_Bardhaman,2283,108711,Samudragarh,23.37576,88.32018,10.0
Purba_Bardhaman,2283,108712,Sreerampur,23.40289,88.33668,8.0
Purba_Bardhaman,2284,108713,Jhaudanga,23.5816,88.29725,12.0
Purba_Bardhaman,2284,108714,Kalekhantala-I,23.47955,88.29272,21.0
Purba_Bardhaman,2284,108715,Kalekhantala-Ii,23.45395,88.30299,17.0
Purba_Bardhaman,2284,108716,Majdia,23.52325,88.32903,13.0
Purba_Bardhaman,2284,108717,Mertala,23.49759,88.35625,15.0
Purba_Bardhaman,2284,108718,Muksimpara,23.46812,88.23486,14.0
Purba_Bardhaman,2284,108719,Nimdaha,23.51154,88.25915,17.0
Purba_Bardhaman,2284,108720,Patuli,23.54908,88.28018,13.0
Purba_Bardhaman,2284,108721,Pilla,23.55319,88.24044,9.0
Purba_Bardhaman,2284,108722,Purbasthali,23.46574,88.33927,22.0
Purba_Bardhaman,2285,108660,Baghsan,23.42874,88.06348,18.0
Purba_Bardhaman,2285,108661,Bamunpara,23.46974,88.18043,11.0
Purba_Bardhaman,2285,108662,Denur,23.45541,88.13219,17.0
Purba_Bardhaman,2285,108663,Jamna,23.35313,88.17806,13.0
Purba_Bardhaman,2285,108664,Kusumgram,23.39613,88.12697,17.0
Purba_Bardhaman,2285,108665,Majhergram,23.30657,88.14134,19.0
Purba_Bardhaman,2285,108666,Mamudpur-I,23.38917,88.18993,17.0
Purba_Bardhaman,2285,108667,Mamudpur-Ii,23.41684,88.19822,14.0
Purba_Bardhaman,2285,108668,Manteswar,23.42855,88.11414,19.0
Purba_Bardhaman,2285,108669,Pipalan,23.34521,88.12999,18.0
Purba_Bardhaman,2285,108670,Putsuri,23.43943,88.17673,12.0
Purba_Bardhaman,2285,108671,Shushunia,23.38695,88.05127,22.0
Purba_Bardhaman,2285,108672,Vagramulgram,23.36859,88.10273,20.0
Purba_Bardhaman,2286,108501,Amarun-I,23.36656,87.94155,27.0
Purba_Bardhaman,2286,108502,Amarun-Ii,23.37209,87.98323,29.0
Purba_Bardhaman,2286,108503,Bamunara,23.40654,87.87694,32.0
Purba_Bardhaman,2286,108504,Banpash,23.38869,87.81143,39.0
Purba_Bardhaman,2286,108505,Barabeloon-I,23.40353,87.97073,26.0
Purba_Bardhaman,2286,108506,Barabeloon-Ii,23.41933,88.01594,26.0
Purba_Bardhaman,2286,108507,Bhatar,23.40965,87.92392,31.0
Purba_Bardhaman,2286,108508,Bolgona,23.45051,87.98932,26.0
Purba_Bardhaman,2286,108509,Eruar,23.46188,87.86904,42.0
Purba_Bardhaman,2286,108510,Mahachanda,23.36337,87.87181,31.0
Purba_Bardhaman,2286,108511,Mahata,23.48447,87.7938,32.0
Purba_Bardhaman,2286,108512,Nityanandapur,23.4749,87.9314,31.0
Purba_Bardhaman,2286,108513,Sahebganj-I,23.44089,87.81631,43.0
Purba_Bardhaman,2286,108514,Sahebganj-Ii,23.41807,87.78924,42.0
Purba_Bardhaman,2287,108539,Budbud,23.39079,87.53581,59.0
Purba_Bardhaman,2287,108540,Chaktentul,23.39725,87.48297,59.0
Purba_Bardhaman,2287,108541,Loapurkrishnarampur,23.35048,87.53092,54.0
Purba_Bardhaman,2287,108542,Loaramgopalpur,23.32138,87.5775,49.0
Purba_Bardhaman,2287,108543,Mankar,23.42671,87.54305,63.0
Purba_Bardhaman,2287,108544,Paraj,23.37385,87.59631,52.0
Purba_Bardhaman,2287,108545,Potna-Pursa,23.33668,87.63499,54.0
Purba_Bardhaman,2287,108546,Serorai,23.2913,87.60901,43.0
Purba_Bardhaman,2287,108547,Uchchagram,23.3773,87.65134,51.0
Purba_Bardhaman,2288,108548,Adra,23.29915,87.64913,44.0
Purba_Bardhaman,2288,108549,Bhunri,23.27607,87.73866,34.0
Purba_Bardhaman,2288,108550,Galsi,23.33737,87.69003,47.0
Purba_Bardhaman,2288,108551,Gohogram,23.25405,87.66473,42.0
Purba_Bardhaman,2288,108552,Khano,23.34316,87.7534,39.0
Purba_Bardhaman,2288,108553,Kurkuba,23.36704,87.71275,44.0
Purba_Bardhaman,2288,108554,Maszidpur,23.29209,87.68848,41.0
Purba_Bardhaman,2288,108555,Sanko,23.29989,87.74768,41.0
Purba_Bardhaman,2288,108556,Satinandi,23.29804,87.7825,37.0
Purba_Bardhaman,2289,108515,Baghar-I,23.34589,87.81961,30.0
Purba_Bardhaman,2289,108516,Baghar-Ii,23.3155,87.81519,36.0
Purba_Bardhaman,2289,108517,Bandul-I,23.33394,88.03494,20.0
Purba_Bardhaman,2289,108518,Belkash,23.25669,87.80754,34.0
Purba_Bardhaman,2289,108519,Kshetia,23.32209,87.91454,28.0
Purba_Bardhaman,2289,108520,Kurmun-I,23.33708,87.99055,25.0
Purba_Bardhaman,2289,108521,Rayan-I,23.25759,87.89569,35.0
Purba_Bardhaman,2289,108522,Rayan-Ii,23.28879,87.9259,31.0
Purba_Bardhaman,2289,108523,Saraitikar,23.28344,87.86151,34.0
Purba_Bardhaman,2290,108524,Baikunthapur-I,23.22882,87.92373,28.0
Purba_Bardhaman,2290,108525,Baikunthapur-Ii,23.20699,87.89734,30.0
Purba_Bardhaman,2290,108526,Bandul-Ii,23.29697,88.04671,25.0
Purba_Bardhaman,2290,108527,Barasul-I,23.21629,87.97011,26.0
Purba_Bardhaman,2290,108528,Barasul-Ii,23.18576,87.9531,26.0
Purba_Bardhaman,2290,108529,Gobindapur,23.25488,87.96271,25.0
Purba_Bardhaman,2290,108530,Kurmun-Ii,23.30419,87.97286,27.0
Purba_Bardhaman,2290,108531,Nabastha-I,23.26623,88.00877,23.0
Purba_Bardhaman,2290,108532,Nabastha-Ii,23.21626,88.01712,23.0
Purba_Bardhaman,2291,108673,Amadpur,23.20328,88.08892,25.0
Purba_Bardhaman,2291,108674,Bagila,23.1648,88.1209,22.0
Purba_Bardhaman,2291,108675,Daluibazar-I,23.18626,88.02463,27.0
Purba_Bardhaman,2291,108676,Daluibazar-Ii,23.17809,88.00095,26.0
Purba_Bardhaman,2291,108677,Debipur,23.18213,88.17372,16.0
Purba_Bardhaman,2291,108678,Durgapur,23.1248,88.13073,18.0
Purba_Bardhaman,2291,108679,Gop-Gantar-I,23.19834,88.13559,23.0
Purba_Bardhaman,2291,108680,Gop-Gantar-Ii,23.2267,88.13931,20.0
Purba_Bardhaman,2291,108681,Nimo-I,23.1809,88.0589,27.0
Purba_Bardhaman,2291,108682,Nimo-Ii,23.15496,88.06444,23.0
Purba_Bardhaman,2292,108683,Barapalasan-I,23.33679,88.0754,21.0
Purba_Bardhaman,2292,108684,Barapalasan-Ii,23.3076,88.09838,18.0
Purba_Bardhaman,2292,108685,Bijur-I,23.26966,88.0785,20.0
Purba_Bardhaman,2292,108686,Bijur-Ii,23.25856,88.12235,21.0
Purba_Bardhaman,2292,108687,Bohar-I,23.30523,88.18936,20.0
Purba_Bardhaman,2292,108688,Bohar-Ii,23.26659,88.19888,20.0
Purba_Bardhaman,2292,108689,Kuchut,23.23453,88.06611,21.0
Purba_Bardhaman,2292,108690,Satgachhia-I,23.25843,88.15764,17.0
Purba_Bardhaman,2292,108691,Satgachhia-Ii,23.23149,88.18692,15.0
Purba_Bardhaman,2293,108588,Atghoriasimlan,23.27777,88.26893,13.0
Purba_Bardhaman,2293,108589,Baghnapara,23.23976,88.28494,13.0
Purba_Bardhaman,2293,108590,Begpur,23.31427,88.22766,13.0
Purba_Bardhaman,2293,108591,Dhatrigram,23.27282,88.31933,14.0
Purba_Bardhaman,2293,108592,Hatkalna,23.22805,88.33047,8.0
Purba_Bardhaman,2293,108593,Kankuria,23.30389,88.25693,12.0
Purba_Bardhaman,2293,108594,Krishnadevpur,23.25355,88.34081,4.0
Purba_Bardhaman,2293,108595,Nandai,23.31689,88.30375,8.0
Purba_Bardhaman,2293,108596,Sultanpur,23.2545,88.24022,11.0
Purba_Bardhaman,2294,108580,Akalpaus,23.2029,88.26035,13.0
Purba_Bardhaman,2294,108581,Anukhal,23.19873,88.3126,15.0
Purba_Bardhaman,2294,108582,Badla,23.15268,88.28026,15.0
Purba_Bardhaman,2294,108583,Baidyapur,23.17546,88.24206,15.0
Purba_Bardhaman,2294,108584,Baradhamas,23.18578,88.21135,16.0
Purba_Bardhaman,2294,108585,Kalyanpur,23.18231,88.35583,10.0
Purba_Bardhaman,2294,108586,Pindira,23.14672,88.32995,12.0
Purba_Bardhaman,2294,108587,Satgachhi,23.20461,88.38754,13.0
Purba_Bardhaman,2295,108557,Abujhati-I,23.06341,88.09835,21.0
Purba_Bardhaman,2295,108558,Abujhati-Ii,23.09178,88.11794,25.0
Purba_Bardhaman,2295,108559,Ajhapur,23.12782,88.0502,21.0
Purba_Bardhaman,2295,108560,Berugram,23.13903,87.98222,25.0
Purba_Bardhaman,2295,108561,Chakdighi,23.02066,87.99635,25.0
Purba_Bardhaman,2295,108562,Jamalpur-I,23.07537,88.00545,22.0
Purba_Bardhaman,2295,108563,Jamalpur-Ii,23.0489,87.98868,22.0
Purba_Bardhaman,2295,108564,Jaragram,22.98648,88.00276,19.0
Purba_Bardhaman,2295,108565,Jaugram,23.09789,88.08138,27.0
Purba_Bardhaman,2295,108566,Jyotsreeram,23.01405,87.96324,28.0
Purba_Bardhaman,2295,108567,Panchrah,23.10689,88.02208,24.0
Purba_Bardhaman,2295,108568,Paratal-I,23.06449,88.03945,22.0
Purba_Bardhaman,2295,108569,Paratal-Ii,23.03497,88.04034,28.0
Purba_Bardhaman,2296,108723,Hijalna,23.17839,87.87109,30.0
Purba_Bardhaman,2296,108724,Mugura,23.09753,87.94374,24.0
Purba_Bardhaman,2296,108725,Narugram,23.13987,87.8496,31.0
Purba_Bardhaman,2296,108726,Natu,23.1436,87.92309,26.0
Purba_Bardhaman,2296,108727,Palsona,23.05399,87.86364,26.0
Purba_Bardhaman,2296,108728,Rayna,23.07103,87.91568,28.0
Purba_Bardhaman,2296,108729,Sehara,23.08865,87.82574,31.0
Purba_Bardhaman,2296,108730,Shyamsundar,23.09981,87.87778,30.0
Purba_Bardhaman,2297,108635,Berugram,23.15265,87.70741,35.0
Purba_Bardhaman,2297,108636,Gopalbera,23.04019,87.75192,30.0
Purba_Bardhaman,2297,108637,Kaiarh,23.1036,87.76935,35.0
Purba_Bardhaman,2297,108638,Khandaghosh,23.20681,87.71739,39.0
Purba_Bardhaman,2297,108639,Lodna,23.20021,87.67135,40.0
Purba_Bardhaman,2297,108640,Sagrhai,23.1466,87.79835,34.0
Purba_Bardhaman,2297,108641,Shankari-I,23.20087,87.81379,34.0
Purba_Bardhaman,2297,108642,Shankari-Ii,23.19363,87.77191,34.0
Purba_Bardhaman,2297,108643,Shashanga,23.23094,87.75359,36.0
Purba_Bardhaman,2297,108644,Ukhrid,23.15989,87.74913,38.0
Purba_Bardhaman,2298,108731,Arui,23.01918,87.88792,24.0
Purba_Bardhaman,2298,108732,Barabainan,23.01778,87.93475,18.0
Purba_Bardhaman,2298,108733,Gotan,22.96729,87.90941,18.0
Purba_Bardhaman,2298,108734,Kaiti,23.02591,87.81983,30.0
Purba_Bardhaman,2298,108735,Pahalanpur,22.96649,87.8529,22.0
Purba_Bardhaman,2298,108736,Painta-I,22.98285,87.82755,22.0
Purba_Bardhaman,2298,108737,Painta-Ii,22.97203,87.7954,22.0
Purba_Bardhaman,2298,108738,Uchalan,23.004,87.76829,24.0
Purulia,2378,111003,Baragram,23.44083,86.19669,262.0
Purulia,2378,111004,Ghagra,23.51516,86.13429,257.0
Purulia,2378,111005,Joypur,23.43757,86.14255,263.0
Purulia,2378,111006,Mukundapur,23.39548,86.14947,277.0
Purulia,2378,111007,Ropo,23.51535,86.07218,311.0
Purulia,2378,111008,Sidhi-Jamra,23.55737,86.07307,269.0
Purulia,2378,111009,Upankahan,23.39521,86.19887,278.0
Purulia,2379,111094,Agoya-Narra,23.40869,86.48772,239.0
Purulia,2379,111095,Belma,23.43396,86.43921,226.0
Purulia,2379,111096,Bhangra,23.35243,86.45284,256.0
Purulia,2379,111097,Chharradumdumi,23.3856,86.40398,272.0
Purulia,2379,111098,Ghonga,23.4029,86.3375,245.0
Purulia,2379,111099,Golamara,23.42468,86.37198,236.0
Purulia,2379,111100,Hutmura,23.33009,86.48158,243.0
Purulia,2379,111101,Pindra,23.29628,86.4254,213.0
Purulia,2379,111102,Raghabpur,23.3461,86.39916,244.0
Purulia,2380,111066,Anara,23.50575,86.55899,193.0
Purulia,2380,111067,Bahara,23.54635,86.40168,173.0
Purulia,2380,111068,Bowridih,23.47877,86.4731,209.0
Purulia,2380,111069,Deoli,23.57199,86.45938,165.0
Purulia,2380,111070,Dubra,23.54576,86.52497,189.0
Purulia,2380,111071,Jabarrah-Jhapra-I,23.4757,86.51076,199.0
Purulia,2380,111072,Jabarrah-Jhapra-Ii,23.4561,86.55052,227.0
Purulia,2380,111073,Nadihasurulia,23.47984,86.39359,208.0
Purulia,2380,111074,Para,23.51252,86.49582,198.0
Purulia,2380,111075,Udaypur-Joynagar,23.51325,86.44144,199.0
Purulia,2381,111110,Barrah,23.63306,86.59796,145.0
Purulia,2381,111111,Cheliama,23.62374,86.51651,151.0
Purulia,2381,111112,Joradih,23.59551,86.50731,168.0
Purulia,2381,111113,Mangalda-Mautore,23.58083,86.58988,159.0
Purulia,2381,111114,Nildih,23.59924,86.65393,157.0
Purulia,2381,111115,Nutandih,23.55346,86.59468,183.0
Purulia,2382,111103,Arrah,23.51585,86.68072,176.0
Purulia,2382,111104,Babugram,23.5202,86.61309,188.0
Purulia,2382,111105,Bero,23.54941,86.76143,170.0
Purulia,2382,111106,Chorpahari,23.50326,86.74276,188.0
Purulia,2382,111107,Khajura,23.55292,86.71656,173.0
Purulia,2382,111108,Nutandi,23.58965,86.69893,154.0
Purulia,2382,111109,Sanka,23.51501,86.63317,189.0
Purulia,2383,111059,Bhamuria,23.65633,86.83954,135.0
Purulia,2383,111060,Digha,23.63323,86.80165,150.0
Purulia,2383,111061,Guniara,23.66226,86.71211,149.0
Purulia,2383,111062,Janardandih,23.61387,86.75995,225.0
Purulia,2383,111063,Raibandh,23.65218,86.65526,150.0
Purulia,2383,111064,Saltore,23.67902,86.80561,122.0
Purulia,2383,111065,Sarbari,23.66337,86.77579,130.0
Purulia,2384,111116,Balitora,23.6118,86.8709,118.0
Purulia,2384,111117,Garsika,23.49225,86.85743,168.0
Purulia,2384,111118,Muradi,23.58833,86.82893,151.0
Purulia,2384,111119,Ramchandrapur-Kotaldi,23.578,86.79272,142.0
Purulia,2384,111120,Santuri,23.53872,86.85605,170.0
Purulia,2384,111121,Tarabari,23.53374,86.80594,164.0
Purulia,2385,111029,Agardi-Chitra,23.34976,86.69081,183.0
Purulia,2385,111030,Barrah,23.396,86.80586,144.0
Purulia,2385,111031,Beko,23.47527,86.67477,169.0
Purulia,2385,111032,Gagnabad,23.46343,86.71012,169.0
Purulia,2385,111033,Gorandih,23.43186,86.75793,152.0
Purulia,2385,111034,Hadalda-Uparrah,23.32774,86.75029,161.0
Purulia,2385,111035,Kalidaha,23.47329,86.79318,161.0
Purulia,2385,111036,Kashipur,23.44194,86.66924,176.0
Purulia,2385,111037,Manihara,23.43135,86.82779,144.0
Purulia,2385,111038,Rangamati-Ranjandih,23.40217,86.71249,162.0
Purulia,2385,111039,Simla-Dhanara,23.38411,86.64406,179.0
Purulia,2385,111040,Sonaijuri,23.44588,86.61649,198.0
Purulia,2385,111041,Sonathali,23.37336,86.76805,146.0
Purulia,2386,110993,Chatumadar,23.25092,86.59163,210.0
Purulia,2386,110994,Daldali,23.31461,86.62025,223.0
Purulia,2386,110995,Hura,23.28303,86.68948,174.0
Purulia,2386,110996,Jabarrah,23.31538,86.55748,213.0
Purulia,2386,110997,Kalabani,23.40431,86.55867,213.0
Purulia,2386,110998,Keshergarh,23.28027,86.5218,218.0
Purulia,2386,110999,Ladhurka,23.36185,86.53074,234.0
Purulia,2386,111000,Lakhanpur,23.35412,86.59366,218.0
Purulia,2386,111001,Maguria-Lalpur,23.26472,86.64763,213.0
Purulia,2386,111002,Rakhera-Bispuria,23.27833,86.74642,161.0
Purulia,2387,111086,Bhandarpuara-Chipida,23.25205,86.44148,219.0
Purulia,2387,111087,Chakaltore,23.22031,86.35397,245.0
Purulia,2387,111088,Dimdiha,23.37387,86.27799,254.0
Purulia,2387,111089,Durku,23.27193,86.35618,227.0
Purulia,2387,111090,Garafusra,23.38748,86.24001,272.0
Purulia,2387,111091,Lagda,23.37499,86.31011,249.0
Purulia,2387,111092,Manara,23.2038,86.40623,251.0
Purulia,2387,111093,Sonaijuri,23.32262,86.33257,228.0
Purulia,2388,111076,Bagda,23.21645,86.69841,195.0
Purulia,2388,111077,Chandra,23.1752,86.4762,219.0
Purulia,2388,111078,Chirudihi,23.21089,86.75023,155.0
Purulia,2388,111079,Jambad,23.19604,86.57127,202.0
Purulia,2388,111080,Kenda,23.21731,86.52207,225.0
Purulia,2388,111081,Lakhra,23.16016,86.70769,180.0
