Date,Zone,District,Latitude,Longitude,Rainfall_Observed_mm,Tmax_C,Tmin_C,Relative_Humidity_pct,Solar_Radiation_MJm2,MJO_Phase,MJO_Amplitude,Nino34_Anomaly,Dry_Spell_Days_Streak,Target_Crops,Rolling_Rainfall_7d_mm,Rolling_Rainfall_30d_mm,zone_id,Drought_Stress_Index,Waterlogging_Risk_Index,dtr_c,vpd_kpa,day_of_year,doy_sin,doy_cos,mjo_phase_sin,mjo_phase_cos,rolling_rain_3d_mm,rolling_rain_15d_mm,target_onset_window_14d,target_false_onset_flag,target_dry_spell_5d_14d,target_dry_spell_7d_21d,target_heavy_rain_7d,target_revival_7d,iod_dmi,iod_positive_flag,iod_negative_flag,iod_dmi_lag7,iod_dmi_lag14,u850_regional,v850_regional,wind850_speed,mslp_regional,regional_slp_gradient,u850_lag7,mslp_lag7,u850_rolling_7d,mslp_rolling_7d
2022-11-07,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,30.19,18.78,44.5,20.12,2,0.828,-1.253,17,Potato,0.0,10.69,gangetic_alluvial,0.0,0.0,11.41,1.7048,311,-0.80355,0.59524,1.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.03,0,1,-1.34,-1.45,0.0139,0.5556,0.5557,1015.45,3.12,-0.85,1013.42,0.7742,1014.17
2022-11-08,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,29.13,15.93,41.9,21.37,8,1.704,-1.278,18,Potato,0.0,10.69,gangetic_alluvial,0.0,0.0,13.2,1.5864,312,-0.79319,0.60897,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,-1.03,0,1,-1.34,-1.45,0.3139,0.2139,0.3798,1015.18,2.75,0.2583,1013.84,0.7821,1014.36
2022-11-09,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,30.99,16.91,47.8,21.85,4,0.704,-1.291,19,Potato,0.0,10.69,gangetic_alluvial,0.0,0.0,14.079999999999998,1.5529,313,-0.7826,0.62253,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,-0.71,0,1,-1.03,-1.34,-0.4611,0.0722,0.4667,1015.3,2.46,1.4306,1014.16,0.5119,1014.52
2022-11-10,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,29.97,17.68,42.6,21.06,1,0.777,-1.248,20,Potato,0.0,10.69,gangetic_alluvial,0.0,0.0,12.29,1.6948,314,-0.77177,0.6359,0.70711,0.70711,0.0,0.0,0,0,0,0,0,0,-0.71,0,1,-1.03,-1.34,0.0528,-0.7278,0.7297,1015.38,2.83,3.2944,1011.91,0.0488,1015.02
2022-11-11,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,29.24,15.94,45.8,21.35,5,0.957,-1.309,21,Potato,0.0,10.69,gangetic_alluvial,0.0,0.0,13.3,1.4853,315,-0.76072,0.64908,-0.70711,-0.70711,0.0,0.0,0,0,0,0,0,0,-0.71,0,1,-1.03,-1.34,0.25,-2.1056,2.1203,1015.4,2.96,1.3639,1012.91,-0.1103,1015.37
2022-11-12,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,6.17,26.18,16.83,44.9,18.99,7,1.503,-1.323,0,Potato,6.17,16.86,gangetic_alluvial,0.0,0.0,9.35,1.4134,316,-0.74944,0.66207,-0.70711,0.70711,6.17,6.17,0,0,0,0,0,0,-0.71,0,1,-1.03,-1.34,0.1194,-1.3028,1.3082,1014.96,2.01,-0.2,1014.66,-0.0647,1015.42
2022-11-13,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,30.64,13.87,46.3,22.43,6,1.604,-1.285,1,Potato,6.17,16.86,gangetic_alluvial,0.0,0.0,16.770000000000003,1.442,317,-0.73794,0.67486,-1.0,-0.0,6.17,6.17,0,0,0,0,0,0,-0.71,0,1,-1.03,-1.34,1.3167,-0.85,1.5672,1014.52,0.84,-0.7417,1016.24,0.2294,1015.17
2022-11-14,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,26.07,15.45,50.1,21.05,5,1.762,-1.313,2,Potato,6.17,16.86,gangetic_alluvial,0.0,0.0,10.62,1.2228,318,-0.72622,0.68746,-0.70711,-0.70711,6.17,6.17,0,0,0,0,0,0,-0.71,0,1,-1.03,-1.34,0.7917,-1.3639,1.577,1014.45,1.27,0.0139,1015.45,0.3405,1015.03
2022-11-15,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,8.74,28.09,13.46,55.4,18.04,5,0.553,-1.26,0,Potato,14.91,25.6,gangetic_alluvial,0.0,0.0,14.63,1.0939,319,-0.71429,0.69985,-0.70711,-0.70711,8.74,14.91,0,0,0,0,0,0,-0.71,0,1,-1.03,-1.34,0.1806,-1.825,1.8339,1014.85,1.96,0.3139,1015.18,0.3214,1014.98
2022-11-16,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,29.2,15.48,41.8,21.17,7,1.232,-1.28,1,Potato,14.91,25.6,gangetic_alluvial,0.0,0.0,13.72,1.5709,320,-0.70215,0.71203,-0.70711,0.70711,8.74,14.91,0,0,0,0,0,0,-0.46,0,1,-0.71,-1.03,1.2861,-1.4194,1.9154,1013.56,0.67,-0.4611,1015.3,0.571,1014.73
2022-11-17,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,31.24,16.52,45.5,22.66,1,1.167,-1.302,2,Potato,14.91,25.6,gangetic_alluvial,0.0,0.0,14.72,1.6145,321,-0.6898,0.724,0.70711,0.70711,8.74,14.91,0,0,0,0,0,0,-0.46,0,1,-0.71,-1.03,1.1389,-1.8806,2.1985,1012.5,1.0,0.0528,1015.38,0.7262,1014.32
2022-11-18,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,26.6,15.54,47.8,19.17,3,0.947,-1.239,3,Potato,14.91,25.6,gangetic_alluvial,0.0,0.0,11.060000000000002,1.3038,322,-0.67724,0.73576,0.70711,-0.70711,0.0,14.91,0,0,0,0,0,0,-0.46,0,1,-0.71,-1.03,1.7667,-1.4306,2.2732,1012.81,1.12,0.25,1015.4,0.9429,1013.95
2022-11-19,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,27.96,15.93,44.1,18.97,1,0.429,-1.29,4,Potato,8.74,25.6,gangetic_alluvial,0.0,0.0,12.03,1.473,323,-0.66448,0.7473,0.70711,0.70711,0.0,14.91,0,0,0,0,0,0,-0.46,0,1,-0.71,-1.03,-0.6917,-2.2556,2.3592,1014.68,2.18,0.1194,1014.96,0.827,1013.91
2022-11-20,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,29.64,15.66,49.4,21.54,1,0.395,-1.23,5,Potato,8.74,14.91,gangetic_alluvial,0.0,0.0,13.98,1.3917,324,-0.65153,0.75862,0.70711,0.70711,0.0,14.91,0,0,0,0,0,0,-0.46,0,1,-0.71,-1.03,-1.4528,-0.2889,1.4812,1014.08,2.22,1.3167,1014.52,0.4314,1013.85
2022-11-21,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,26.67,15.69,46.8,20.67,4,1.783,-1.249,6,Potato,8.74,14.91,gangetic_alluvial,0.0,0.0,10.980000000000002,1.3377,325,-0.63838,0.76972,0.0,-1.0,0.0,14.91,0,0,0,0,0,0,-0.46,0,1,-0.71,-1.03,0.4222,0.0333,0.4235,1012.78,1.51,0.7917,1014.45,0.3786,1013.61
2022-11-22,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,25.9,16.34,48.7,22.81,4,1.23,-1.277,7,Potato,0.0,14.91,gangetic_alluvial,0.0,0.0,9.56,1.2852,326,-0.62505,0.78058,0.0,-1.0,0.0,14.91,0,0,0,0,0,0,-0.46,0,1,-0.71,-1.03,2.3528,-0.5444,2.415,1011.87,0.87,0.1806,1014.85,0.6889,1013.18
2022-11-23,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,26.18,14.08,50.2,22.21,7,1.794,-1.267,8,Potato,0.0,14.91,gangetic_alluvial,0.0,0.0,12.1,1.1738,327,-0.61153,0.79122,-0.70711,0.70711,0.0,14.91,0,0,0,0,0,0,-0.18,0,0,-0.46,-0.71,2.0167,-1.8444,2.7329,1012.49,1.03,1.2861,1013.56,0.7933,1013.03
2022-11-24,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,25.41,12.77,47.0,22.29,8,1.535,-1.179,9,Potato,0.0,14.91,gangetic_alluvial,0.0,0.0,12.64,1.1711,328,-0.59783,0.80162,-0.0,1.0,0.0,14.91,0,0,0,0,0,0,-0.18,0,0,-0.46,-0.71,2.3083,-1.4611,2.7319,1012.6,0.55,1.1389,1012.5,0.9603,1013.04
2022-11-25,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,28.51,15.96,48.4,21.54,7,1.736,-1.228,10,Potato,0.0,14.91,gangetic_alluvial,0.0,0.0,12.55,1.3839,329,-0.58395,0.81179,-0.70711,0.70711,0.0,14.91,0,0,0,0,0,0,-0.18,0,0,-0.46,-0.71,-0.175,-2.1972,2.2042,1013.62,1.95,1.7667,1012.81,0.6829,1013.16
2022-11-26,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,27.96,14.01,35.7,21.34,2,1.32,-1.238,11,Potato,0.0,14.91,gangetic_alluvial,0.0,0.0,13.95,1.5976,330,-0.5699,0.82171,1.0,0.0,0.0,14.91,0,0,0,0,0,0,-0.18,0,0,-0.46,-0.71,-1.3778,-0.8861,1.6381,1014.04,2.88,-0.6917,1014.68,0.5849,1013.07
2022-11-27,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,26.27,13.01,45.7,22.77,4,0.417,-1.272,12,Potato,0.0,14.91,gangetic_alluvial,0.0,0.0,13.26,1.2416,331,-0.55568,0.83139,0.0,-1.0,0.0,8.74,0,0,0,0,0,0,-0.18,0,0,-0.46,-0.71,-0.2583,0.1944,0.3233,1011.87,1.29,-1.4528,1014.08,0.7556,1012.75
2022-11-28,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,25.51,13.88,52.0,22.02,6,0.314,-1.239,13,Potato,0.0,14.91,gangetic_alluvial,0.0,0.0,11.63,1.1013,332,-0.5413,0.84083,-1.0,-0.0,0.0,8.74,0,0,0,0,0,0,-0.18,0,0,-0.46,-0.71,-0.0861,0.7611,0.766,1010.94,1.23,0.4222,1012.78,0.6829,1012.49
2022-11-29,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,29.14,14.32,48.0,21.74,1,0.99,-1.227,14,Potato,0.0,14.91,gangetic_alluvial,0.0,0.0,14.82,1.3523,333,-0.52675,0.85002,0.70711,0.70711,0.0,8.74,0,0,0,0,0,0,-0.18,0,0,-0.46,-0.71,-0.1278,-0.5056,0.5215,1012.01,2.7,2.3528,1011.87,0.3286,1012.51
2022-11-30,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,25.81,12.77,49.8,23.09,5,0.457,-1.239,15,Potato,0.0,14.91,gangetic_alluvial,0.0,0.0,13.04,1.1232,334,-0.51206,0.85895,-0.70711,-0.70711,0.0,0.0,0,0,0,0,0,0,-0.01,0,0,-0.18,-0.46,0.625,-0.1194,0.6363,1013.56,2.72,2.0167,1012.49,0.1298,1012.66
2022-12-01,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,25.94,11.4,42.6,20.22,7,0.614,-1.293,16,Potato,0.0,14.91,gangetic_alluvial,0.0,0.0,14.54,1.2355,335,-0.4972,0.86763,-0.70711,0.70711,0.0,0.0,0,0,0,0,0,0,-0.01,0,0,-0.18,-0.46,1.5028,-0.6417,1.634,1014.17,1.89,2.3083,1012.6,0.0147,1012.89
2022-12-02,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,24.11,13.14,48.5,22.73,2,0.549,-1.194,17,Potato,0.0,14.91,gangetic_alluvial,0.0,0.0,10.97,1.1054,336,-0.48221,0.87606,1.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.01,0,0,-0.18,-0.46,1.0833,-1.1472,1.5779,1013.82,1.78,-0.175,1013.62,0.1944,1012.92
2022-12-03,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,23.77,15.19,36.7,22.37,7,0.392,-1.161,18,Potato,0.0,14.91,gangetic_alluvial,0.0,0.0,8.58,1.4331,337,-0.46706,0.88422,-0.70711,0.70711,0.0,0.0,0,0,0,0,0,0,-0.01,0,0,-0.18,-0.46,1.3333,-1.2889,1.8545,1013.67,1.77,-1.3778,1014.04,0.5817,1012.86
2022-12-04,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,25.28,13.65,46.9,20.05,4,1.246,-1.244,19,Potato,0.0,14.91,gangetic_alluvial,0.0,0.0,11.63,1.2011,338,-0.45179,0.89213,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,-0.01,0,0,-0.18,-0.46,0.8861,-1.8028,2.0088,1013.71,1.92,-0.2583,1011.87,0.7452,1013.13
2022-12-05,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,27.24,15.08,48.1,21.7,7,0.528,-1.153,20,Potato,0.0,14.91,gangetic_alluvial,0.0,0.0,12.159999999999998,1.3035,339,-0.43637,0.89977,-0.70711,0.70711,0.0,0.0,0,0,0,0,0,0,-0.01,0,0,-0.18,-0.46,1.3583,-2.1389,2.5338,1014.22,1.52,-0.0861,1010.94,0.9516,1013.59
2022-12-06,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,24.66,12.97,40.4,22.16,4,1.768,-1.137,21,Potato,0.0,14.91,gangetic_alluvial,0.0,0.0,11.69,1.2946,340,-0.42083,0.90714,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,-0.01,0,0,-0.18,-0.46,0.7556,-1.7278,1.8858,1014.74,1.76,-0.1278,1012.01,1.0778,1013.98
2022-12-07,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,26.64,13.22,52.5,20.34,4,1.6,-1.207,22,Potato,0.0,14.91,gangetic_alluvial,0.0,0.0,13.42,1.1058,341,-0.40516,0.91424,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,-0.13,0,0,-0.01,-0.18,0.9167,-1.9028,2.1121,1013.47,0.71,0.625,1013.56,1.1194,1013.97
2022-12-08,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,24.3,14.18,42.9,20.41,2,1.502,-1.122,23,Potato,0.0,14.91,gangetic_alluvial,0.0,0.0,10.12,1.2736,342,-0.38938,0.92108,1.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.13,0,0,-0.01,-0.18,-0.0222,-1.6167,1.6168,1013.15,0.61,1.5028,1014.17,0.9016,1013.83
2022-12-09,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,26.04,12.7,43.1,21.5,1,0.488,-1.12,24,Potato,0.0,14.91,gangetic_alluvial,0.0,0.0,13.34,1.2794,343,-0.37348,0.92764,0.70711,0.70711,0.0,0.0,0,0,0,0,0,0,-0.13,0,0,-0.01,-0.18,0.0056,-1.5333,1.5333,1013.41,0.42,1.0833,1013.82,0.7476,1013.77
2022-12-10,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,28.48,12.95,48.4,22.51,4,1.046,-1.162,25,Potato,0.0,14.91,gangetic_alluvial,0.0,0.0,15.53,1.261,344,-0.35746,0.93393,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,-0.13,0,0,-0.01,-0.18,0.275,-2.0667,2.0849,1013.17,1.46,1.3333,1013.67,0.5964,1013.7
2022-12-11,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,23.56,14.39,51.6,22.7,6,1.482,-1.181,26,Potato,0.0,14.91,gangetic_alluvial,0.0,0.0,9.169999999999998,1.0618,345,-0.34135,0.93994,-1.0,-0.0,0.0,0.0,0,0,0,0,0,0,-0.13,0,0,-0.01,-0.18,2.3306,-2.9917,3.7923,1013.19,0.86,0.8861,1013.71,0.8028,1013.62
2022-12-12,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,26.77,14.3,50.2,22.96,8,1.191,-1.129,27,Potato,0.0,8.74,gangetic_alluvial,0.0,0.0,12.47,1.2036,346,-0.32513,0.94567,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,-0.13,0,0,-0.01,-0.18,2.4944,-2.6944,3.6718,1013.34,0.53,1.3583,1014.22,0.9651,1013.5
2022-12-13,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,23.74,12.59,43.4,22.12,6,2.1,-1.14,28,Potato,0.0,8.74,gangetic_alluvial,0.0,0.0,11.15,1.1804,347,-0.30881,0.95112,-1.0,-0.0,0.0,0.0,0,0,0,0,0,0,-0.13,0,0,-0.01,-0.18,3.5194,-3.1694,4.7362,1012.63,0.31,0.7556,1014.74,1.3599,1013.19
2022-12-14,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,26.38,13.01,43.6,20.02,3,0.991,-1.187,29,Potato,0.0,8.74,gangetic_alluvial,0.0,0.0,13.37,1.2941,348,-0.29241,0.95629,0.70711,-0.70711,0.0,0.0,0,0,0,0,0,0,0.04,0,0,-0.13,-0.01,3.6111,-3.1861,4.8157,1012.77,0.09,0.9167,1013.47,1.7448,1013.09
2022-12-15,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,24.89,14.3,47.9,22.39,1,1.839,-1.167,30,Potato,0.0,0.0,gangetic_alluvial,0.0,0.0,10.59,1.188,349,-0.27591,0.96118,0.70711,0.70711,0.0,0.0,0,0,0,0,0,0,0.04,0,0,-0.13,-0.01,2.7611,-3.2917,4.2964,1013.59,-0.18,-0.0222,1013.15,2.1425,1013.16
2022-12-16,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,22.69,13.52,48.2,23.3,5,0.919,-1.213,31,Potato,0.0,0.0,gangetic_alluvial,0.0,0.0,9.170000000000002,1.0762,350,-0.25934,0.96579,-0.70711,-0.70711,0.0,0.0,0,0,0,0,0,0,0.04,0,0,-0.13,-0.01,3.525,-3.2583,4.8002,1012.44,-0.45,0.0056,1013.41,2.6452,1013.02
2022-12-17,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,27.3,13.84,43.3,20.16,8,0.972,-1.084,32,Potato,0.0,0.0,gangetic_alluvial,0.0,0.0,13.46,1.3733,351,-0.24269,0.9701,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.04,0,0,-0.13,-0.01,3.175,-3.2444,4.5395,1012.52,-0.22,0.275,1013.17,3.0595,1012.93
2022-12-18,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,24.48,11.28,40.4,22.92,4,1.884,-1.063,33,Potato,0.0,0.0,gangetic_alluvial,0.0,0.0,13.2,1.2208,352,-0.22596,0.97414,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,0.04,0,0,-0.13,-0.01,-0.2694,-2.7583,2.7715,1014.11,1.23,2.3306,1013.19,2.6881,1013.06
2022-12-19,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,24.94,12.65,50.0,21.67,4,1.112,-1.188,34,Potato,0.0,0.0,gangetic_alluvial,0.0,0.0,12.29,1.0847,353,-0.20917,0.97788,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,0.04,0,0,-0.13,-0.01,-0.1917,-1.1639,1.1796,1013.75,1.65,2.4944,1013.34,2.3044,1013.12
2022-12-20,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,23.22,12.32,39.6,20.82,5,1.147,-1.193,35,Potato,0.0,0.0,gangetic_alluvial,0.0,0.0,10.9,1.2287,354,-0.19232,0.98133,-0.70711,-0.70711,0.0,0.0,0,0,0,0,0,0,0.04,0,0,-0.13,-0.01,0.925,-0.9389,1.318,1011.95,-0.03,3.5194,1012.63,1.9337,1013.02
2022-12-21,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,25.68,13.09,45.5,20.52,3,0.933,-1.077,36,Potato,0.0,0.0,gangetic_alluvial,0.0,0.0,12.59,1.2266,355,-0.17541,0.9845,0.70711,-0.70711,0.0,0.0,0,0,0,0,0,0,0.19,0,0,0.04,-0.13,1.5194,-1.9083,2.4394,1011.78,-0.7,3.6111,1012.77,1.6349,1012.88
2022-12-22,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,27.09,12.13,54.1,20.82,7,0.373,-1.057,37,Potato,0.0,0.0,gangetic_alluvial,0.0,0.0,14.96,1.0476,356,-0.15845,0.98737,-0.70711,0.70711,0.0,0.0,0,0,0,0,0,0,0.19,0,0,0.04,-0.13,1.2556,-2.2694,2.5936,1012.42,-0.31,2.7611,1013.59,1.4198,1012.71
2022-12-23,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,25.79,11.42,43.4,22.16,7,0.901,-1.049,38,Potato,0.0,0.0,gangetic_alluvial,0.0,0.0,14.37,1.2134,357,-0.14144,0.98995,-0.70711,0.70711,0.0,0.0,0,0,0,0,0,0,0.19,0,0,0.04,-0.13,2.625,-2.7417,3.7957,1011.94,-1.05,3.525,1012.44,1.2913,1012.64
2022-12-24,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,24.18,11.54,39.1,20.83,8,1.405,-1.058,39,Potato,0.0,0.0,gangetic_alluvial,0.0,0.0,12.64,1.2459,358,-0.12439,0.99223,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.19,0,0,0.04,-0.13,1.1583,-4.0111,4.175,1012.66,-0.07,3.175,1012.52,1.0032,1012.66
2022-12-25,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,25.7,12.41,44.9,23.03,5,1.498,-1.167,40,Potato,0.0,0.0,gangetic_alluvial,0.0,0.0,13.29,1.2149,359,-0.10731,0.99423,-0.70711,-0.70711,0.0,0.0,0,0,0,0,0,0,0.19,0,0,0.04,-0.13,2.4139,-1.0944,2.6504,1012.65,-0.24,-0.2694,1014.11,1.3865,1012.45
2022-12-26,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,24.49,9.96,45.1,21.3,4,1.607,-0.981,41,Potato,0.0,0.0,gangetic_alluvial,0.0,0.0,14.529999999999998,1.079,360,-0.09019,0.99592,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,0.19,0,0,0.04,-0.13,2.65,0.1778,2.656,1013.87,0.22,-0.1917,1013.75,1.7925,1012.47
2022-12-27,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,25.87,13.29,47.1,21.83,5,0.699,-1.033,42,Potato,0.0,0.0,gangetic_alluvial,0.0,0.0,12.580000000000002,1.2051,361,-0.07305,0.99733,-0.70711,-0.70711,0.0,0.0,0,0,0,0,0,0,0.19,0,0,0.04,-0.13,4.5361,1.125,4.6735,1015.26,-0.37,0.925,1011.95,2.3083,1012.94
2022-12-28,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,25.74,11.74,42.1,21.31,8,1.05,-0.954,43,Potato,0.0,0.0,gangetic_alluvial,0.0,0.0,13.999999999999998,1.2518,362,-0.05588,0.99844,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.17,0,0,0.19,0.04,6.3861,0.3778,6.3973,1014.04,-2.07,1.5194,1011.78,3.0036,1013.26
2022-12-29,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,25.03,13.18,51.3,22.78,8,1.295,-1.03,44,Potato,0.0,0.0,gangetic_alluvial,0.0,0.0,11.85,1.0771,363,-0.0387,0.99925,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.17,0,0,0.19,0.04,4.8639,-0.2333,4.8695,1015.58,-1.78,1.2556,1012.42,3.519,1013.71
2022-12-30,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,21.11,10.54,48.9,22.75,8,1.27,-1.155,45,Potato,0.0,0.0,gangetic_alluvial,0.0,0.0,10.57,0.9188,364,-0.0215,0.99977,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.17,0,0,0.19,0.04,3.2778,-1.8,3.7395,1017.54,-0.61,2.625,1011.94,3.6123,1014.51
2022-12-31,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,24.36,10.9,43.0,22.12,2,1.498,-1.07,46,Potato,0.0,0.0,gangetic_alluvial,0.0,0.0,13.46,1.1493,365,-0.0043,0.99999,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.17,0,0,0.19,0.04,3.1306,-2.0028,3.7164,1017.46,-0.86,1.1583,1012.66,3.8941,1015.2
2023-01-01,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,23.72,11.95,45.2,22.71,2,1.997,1.442,47,Potato,0.0,0.0,gangetic_alluvial,0.0,0.0,11.77,1.1193,1,0.0172,0.99985,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.17,0,0,0.19,0.04,2.2444,-0.2028,2.2536,1016.85,-0.46,2.4139,1012.65,3.8698,1015.8
2023-01-02,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,26.86,10.77,43.9,21.53,5,1.981,1.379,48,Potato,0.0,0.0,gangetic_alluvial,0.0,0.0,16.09,1.2185,2,0.0344,0.99941,-0.70711,-0.70711,0.0,0.0,0,0,0,0,0,0,0.17,0,0,0.19,0.04,0.675,0.45,0.8113,1018.44,0.46,2.65,1013.87,3.5877,1016.45
2023-01-03,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,25.98,13.07,37.3,22.52,3,1.0,1.451,49,Potato,0.0,0.0,gangetic_alluvial,0.0,0.0,12.91,1.4235,3,0.05158,0.99867,0.70711,-0.70711,0.0,0.0,0,0,0,0,0,0,0.17,0,0,0.19,0.04,0.8139,-0.7833,1.1296,1019.0,-0.03,4.5361,1015.26,3.056,1016.99
2023-01-04,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,25.35,10.83,46.0,21.55,8,1.861,1.446,50,Potato,0.0,0.0,gangetic_alluvial,0.0,0.0,14.52,1.1208,4,0.06876,0.99763,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.42,1,0,0.17,0.19,0.9361,-1.2194,1.5373,1019.17,0.39,6.3861,1014.04,2.2774,1017.72
2023-01-05,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,24.69,12.13,43.2,21.44,1,0.881,1.53,51,Potato,0.0,0.0,gangetic_alluvial,0.0,0.0,12.56,1.2029,5,0.08591,0.9963,0.70711,0.70711,0.0,0.0,0,0,0,0,0,0,0.42,1,0,0.17,0.19,1.1333,-2.5472,2.788,1019.53,0.9,4.8639,1015.58,1.7444,1018.28
